frame,video_frame,intersection_type,intersection_x,intersection_y,intersection_z,refined_intersection_x,refined_intersection_y,refined_intersection_z,gaze_2d_pixel_x,gaze_2d_pixel_y,object_type,object_class,yolo_confidence,head_position_x,head_position_y,head_position_z,head_quat_x,head_quat_y,head_quat_z,head_quat_w
3537,2373,yolo_refined,637.813668834707,-2127.1300372509986,759.9218384015768,637.5318263216395,-2157.8522282394183,799.4180084429604,951.0,651.0,obstacle,human,0.9504206776618958,-1650.550171,-143.739029,1601.736206,0.700455,0.275343,0.28846,0.591895
3538,2373,yolo_refined,637.6092084174447,-2149.417207203931,773.2612996972837,637.3038073945344,-2182.7073891988166,811.6671398339183,951.0,651.0,obstacle,human,0.9504206776618958,-1636.21875,-154.990005,1598.662354,0.699824,0.272833,0.287097,0.594462
3539,2373,yolo_refined,637.9102336818491,-2116.604003955439,768.1816174039697,637.5394695049645,-2157.0190844552812,807.0752551354174,951.0,651.0,obstacle,human,0.9504206776618958,-1622.505737,-165.337662,1596.061768,0.700427,0.274633,0.289031,0.59198
3540,2374,yolo_refined,637.8748164486108,-2120.4646529114148,772.4094429515004,152.6,-1650.4,906.7,945.0,651.0,obstacle,human,0.8979611992835999,-1608.166382,-176.519592,1593.791504,0.700621,0.273524,0.289246,0.592158
3541,2374,yolo_refined,637.7217582212991,-2137.148736659622,789.0944011733279,152.6,-1650.4,906.7,945.0,651.0,obstacle,human,0.8979611992835999,-1593.544067,-188.449951,1591.672607,0.699289,0.271786,0.288412,0.594933
3542,2374,yolo_refined,637.7718955393107,-2131.6835275864846,777.5734281555557,152.6,-1650.4,906.7,945.0,651.0,obstacle,human,0.8979611992835999,-1579.421997,-200.020218,1590.165894,0.700229,0.273423,0.287413,0.59356
3543,2374,yolo_refined,637.9729691933521,-2109.765531131799,768.4796020582479,152.6,-1650.4,906.7,945.0,651.0,obstacle,human,0.8979611992835999,-1565.207031,-211.353317,1588.937012,0.701018,0.275533,0.288111,0.591309
3544,2375,yolo_refined,638.0131818813502,-2105.382154516997,741.9489932546843,152.6,-1650.4,906.7,939.0,652.0,obstacle,human,0.9115878939628601,-1550.89856,-223.223724,1588.401245,0.703151,0.277939,0.285647,0.588841
3545,2375,yolo_refined,637.8663045137087,-2121.392494800506,757.6757766754579,152.6,-1650.4,906.7,939.0,652.0,obstacle,human,0.9115878939628601,-1535.753052,-236.225601,1587.745483,0.701385,0.276635,0.283887,0.592402
3546,2375,yolo_refined,638.0129906063923,-2105.403004408421,744.9165127946387,152.6,-1650.4,906.7,939.0,652.0,obstacle,human,0.9115878939628601,-1521.240967,-248.474808,1587.644653,0.702035,0.278143,0.2833,0.591206
3547,2375,yolo_refined,638.0409204160735,-2102.3585206719326,738.1762610034015,152.6,-1650.4,906.7,939.0,652.0,obstacle,human,0.9115878939628601,-1506.755249,-260.858704,1587.538208,0.702468,0.279938,0.282274,0.590335
3548,2376,yolo_refined,638.0507169398425,-2101.290652411019,703.881438897914,152.6,-1650.4,906.7,937.0,655.0,obstacle,human,0.929889976978302,-1492.757446,-272.917694,1587.172119,0.705002,0.283856,0.278771,0.587099
3549,2376,yolo_refined,651.3972296417983,-2100.7372746897254,691.6838190582693,152.6,-1650.4,906.7,937.0,655.0,obstacle,human,0.929889976978302,-1478.518677,-284.995575,1586.758423,0.705585,0.285433,0.279097,0.585476
3550,2376,yolo_refined,649.7508043945461,-2100.706046983326,680.8114827927119,152.6,-1650.4,906.7,937.0,655.0,obstacle,human,0.929889976978302,-1464.346069,-297.078308,1586.20813,0.706643,0.28661,0.277896,0.584195
3551,2376,yolo_refined,650.692780229941,-2100.723913415386,709.8362058547485,152.6,-1650.4,906.7,937.0,655.0,obstacle,human,0.929889976978302,-1449.678101,-309.099701,1585.531982,0.704771,0.283941,0.280522,0.586501
3552,2377,yolo_refined,643.0292104164189,-2100.5785586788093,677.108469259003,152.6,-1650.4,906.7,933.0,662.0,obstacle,human,0.9416230320930481,-1436.041504,-320.960236,1584.846558,0.709152,0.284098,0.278432,0.582123
3553,2377,yolo_refined,638.2084810712979,-2100.487124026145,673.7582997743744,152.6,-1650.4,906.7,933.0,662.0,obstacle,human,0.9416230320930481,-1421.995483,-332.703766,1584.220093,0.710994,0.28238,0.27862,0.58062
3554,2377,yolo_refined,638.0491813013177,-2101.4580444043395,686.4488460812861,152.6,-1650.4,906.7,933.0,662.0,obstacle,human,0.9416230320930481,-1407.789673,-344.243622,1583.744629,0.710996,0.280241,0.280109,0.580938
3555,2377,yolo_refined,637.9281158083706,-2114.654766062622,683.247703125013,152.6,-1650.4,906.7,933.0,662.0,obstacle,human,0.9416230320930481,-1393.793823,-355.792633,1583.31189,0.712803,0.278579,0.279558,0.579787
3556,2378,yolo_refined,637.8537557738218,-2122.7603678699616,679.7161350309854,638.0581145982143,-2100.4842720290185,723.8008253430032,933.0,665.0,obstacle,human,0.872812807559967,-1379.862549,-367.312042,1582.874756,0.71424,0.277532,0.278889,0.578842
3557,2378,yolo_refined,637.5749287157098,-2153.1538597489193,677.4376551038804,637.8493878298955,-2123.236494789493,721.5374521990869,933.0,665.0,obstacle,human,0.872812807559967,-1365.532227,-378.899658,1582.496704,0.715589,0.274586,0.276372,0.579787
3558,2378,yolo_refined,637.5866115253243,-2151.8803772485116,668.8517704718962,637.9027250128865,-2117.4224850263677,707.9835072547224,933.0,665.0,obstacle,human,0.872812807559967,-1352.020264,-389.859344,1582.35437,0.71775,0.275258,0.275845,0.577042
3559,2378,yolo_refined,637.4543313464087,-2166.29955367578,662.3963582690039,637.8365053187924,-2124.640750528652,697.0173142518369,933.0,665.0,obstacle,human,0.872812807559967,-1338.198975,-400.886261,1582.215576,0.719879,0.274499,0.274322,0.575476
3560,2379,yolo_refined,637.2905100489515,-2184.156863893674,667.6218743702988,637.5713592546476,-2153.5429481915467,701.7265866437999,936.0,663.0,obstacle,human,0.8170279264450073,-1324.085571,-411.944641,1581.966064,0.720537,0.272945,0.272871,0.576081
3561,2379,yolo_refined,637.1639593201573,-2197.9515026706104,669.6223984980899,637.456948185782,-2166.01430558408,699.370095766176,936.0,663.0,obstacle,human,0.8170279264450073,-1309.976074,-422.961639,1581.773193,0.721351,0.272283,0.271202,0.576163
3562,2379,yolo_refined,637.0428742236429,-2211.1503612121137,697.3133398243614,637.3300795869008,-2179.8435937309932,727.7933681354853,936.0,663.0,obstacle,human,0.8170279264450073,-1295.057983,-433.059113,1580.984741,0.720189,0.267151,0.272588,0.579356
3563,2379,yolo_refined,636.9850432929111,-2217.4542111162687,701.7313906980971,637.2547912490807,-2188.050385064682,726.5056719115877,936.0,663.0,obstacle,human,0.8170279264450073,-1280.792358,-443.812378,1580.675537,0.72071,0.267042,0.271066,0.579473
3564,2380,yolo_refined,636.993161649083,-2216.5692712038062,706.5344540608892,637.0499726177458,-2210.376602076327,742.3401354510388,939.0,658.0,obstacle,human,0.8938258290290833,-1266.268188,-454.569519,1580.336548,0.720856,0.266242,0.270181,0.580073
3565,2380,yolo_refined,636.9349954842239,-2222.9096632419846,713.5707863242105,637.0179398214435,-2213.8683311103186,744.3123890141042,939.0,658.0,obstacle,human,0.8938258290290833,-1251.864746,-465.151306,1579.940552,0.721366,0.266023,0.269228,0.579982
3566,2380,yolo_refined,636.9683937542393,-2219.269090998526,725.4894214132129,637.0123103632936,-2214.4819691543416,745.6933925540343,939.0,658.0,obstacle,human,0.8938258290290833,-1237.231445,-475.665405,1579.301636,0.721666,0.266082,0.268313,0.580006
3567,2380,yolo_refined,637.0085029527388,-2214.8969952373955,735.9992511602803,636.975596213528,-2218.4839882564443,744.4219701772878,939.0,658.0,obstacle,human,0.8938258290290833,-1222.694702,-486.391052,1578.706177,0.722191,0.266517,0.267,0.579758
3568,2381,yolo_refined,637.012780374296,-2214.430735692029,749.5772354811593,637.0130982576086,-2214.39608488033,767.4845213882818,937.0,656.0,obstacle,human,0.941942036151886,-1207.690186,-496.749329,1577.653931,0.721296,0.265733,0.266917,0.581269
3569,2381,yolo_refined,637.1395594932492,-2200.611201288075,748.3846866189689,637.0220424044228,-2213.4211298117516,756.135928427391,937.0,656.0,obstacle,human,0.941942036151886,-1193.132568,-507.372925,1577.112427,0.722935,0.266837,0.265339,0.579446
3570,2381,yolo_refined,637.2738408005082,-2185.9738922360316,754.3669392228436,637.0634561201356,-2208.9068353931516,761.4685214475816,937.0,656.0,obstacle,human,0.941942036151886,-1178.177856,-517.634949,1576.176025,0.722704,0.267305,0.265092,0.579631
3571,2381,yolo_refined,637.3833929318214,-2174.0321824323237,766.229625948648,637.0909118916923,-2205.9140240946826,769.0282853403439,937.0,656.0,obstacle,human,0.941942036151886,-1163.171021,-528.210754,1575.374878,0.722527,0.267264,0.264962,0.57993
3572,2382,yolo_refined,637.478802948219,-2163.632031248384,768.0701597519568,637.2955265874342,-2183.6100370445997,797.4611400336861,932.0,649.0,obstacle,human,0.9488673806190491,-1148.182861,-538.337341,1574.52356,0.722697,0.267967,0.264749,0.579491
3573,2382,yolo_refined,637.6190725220517,-2148.3419723063903,776.697661162865,637.3579780014518,-2176.8025322148123,805.357662942788,932.0,649.0,obstacle,human,0.9488673806190491,-1133.219849,-548.744873,1573.641968,0.72213,0.268885,0.264609,0.579837
3574,2382,yolo_refined,637.7395579931901,-2135.2084758180345,795.6283768885711,637.3818616951316,-2174.199094604384,824.1235221356803,932.0,649.0,obstacle,human,0.9488673806190491,-1117.954346,-559.007568,1572.580933,0.720403,0.268554,0.265447,0.581752
3575,2382,yolo_refined,637.9236752552081,-2115.1388077384804,795.0120761115928,637.4541653374713,-2166.317649449276,829.5081834675221,932.0,649.0,obstacle,human,0.9488673806190491,-1102.99585,-568.892029,1571.459717,0.720288,0.269592,0.265348,0.58146
3576,2383,yolo_refined,637.9897814586552,-2107.9329132631697,807.6202446468955,637.8104179920332,-2127.4843947551813,857.9306297577633,922.0,648.0,obstacle,human,0.9040207862854004,-1088.056763,-579.192261,1570.157715,0.718545,0.270063,0.265051,0.58353
3577,2383,yolo_refined,638.0397746063802,-2102.4834194454816,835.5872535435859,637.7827748374018,-2130.497631711047,884.918457,922.0,648.0,obstacle,human,0.9040207862854004,-1072.605713,-589.086365,1568.459839,0.715587,0.267621,0.266754,0.5875
3578,2383,yolo_refined,638.7812293297134,-2100.497987328007,847.7442391179028,637.7726940529479,-2131.5964857552235,884.9184569999999,922.0,648.0,obstacle,human,0.9040207862854004,-1057.631958,-598.776794,1566.41394,0.714155,0.266811,0.267003,0.589494
3579,2383,yolo_refined,639.3670262417927,-2100.5090981233566,854.9074025270335,637.7657314816978,-2132.3554395460783,884.9184570000001,922.0,648.0,obstacle,human,0.9040207862854004,-1042.817505,-608.244873,1563.835205,0.71325,0.266458,0.266727,0.590874
3580,2384,yolo_refined,638.0453296668795,-2101.8778911036316,856.9167663229634,638.0581145982143,-2100.4842720290185,884.918457,912.0,655.0,obstacle,human,0.9206419587135315,-1028.1521,-617.421448,1560.806274,0.712868,0.26625,0.26577,0.591859
3581,2384,yolo_refined,637.9834653987325,-2108.6213942063764,864.8339011000281,638.0289729264622,-2103.660854566356,884.9184569999999,912.0,655.0,obstacle,human,0.9206419587135315,-1013.487549,-626.17395,1557.053833,0.711619,0.265768,0.264681,0.594061
3582,2384,yolo_refined,637.9327678382039,-2114.1476724113795,862.6498368539156,637.9981736928489,-2107.0181193276676,884.918457,912.0,655.0,obstacle,human,0.9206419587135315,-999.14917,-634.54895,1553.024292,0.711829,0.265077,0.263595,0.594602
3583,2384,yolo_refined,638.00649839112,-2106.1106871329516,844.9779872566392,638.0581145982143,-2100.4842720290185,884.918457,912.0,655.0,obstacle,human,0.9206419587135315,-985.257996,-641.926086,1548.780518,0.714792,0.26444,0.264019,0.591132
3584,2385,yolo_refined,640.5072802258089,-2100.5307252920925,824.5567261267464,638.0581145982143,-2100.4842720290185,879.0583036642664,908.0,661.0,obstacle,human,0.9549322128295898,-972.349121,-649.482605,1543.433472,0.71515,0.268034,0.262821,0.589613
3585,2385,yolo_refined,638.0187808452087,-2104.7718404975976,820.8574751071161,638.0581145982143,-2100.4842720290185,883.2702724841672,908.0,661.0,obstacle,human,0.9549322128295898,-959.100098,-656.803833,1537.790894,0.713919,0.268861,0.260823,0.591612
3586,2385,yolo_refined,638.0481639489797,-2101.5689407076925,823.9774836475509,638.0581145982143,-2100.4842720290185,884.918457,908.0,661.0,obstacle,human,0.9549322128295898,-946.198425,-664.434937,1532.700439,0.710276,0.271193,0.259973,0.595296
3587,2385,yolo_refined,637.9959600415806,-2107.2594179745997,828.4020876892549,638.0581145982143,-2100.4842720290185,884.918457,908.0,661.0,obstacle,human,0.9549322128295898,-933.045898,-671.989807,1529.229004,0.708497,0.269793,0.259583,0.598214
3588,2386,yolo_refined,638.6941523149841,-2100.4963357404513,826.963567367407,638.0581145982143,-2100.4842720290185,884.918457,911.0,666.0,obstacle,human,0.9382389783859253,-920.691956,-679.78894,1526.109131,0.705997,0.272084,0.259453,0.600186
3589,2386,yolo_refined,638.005605585024,-2106.208007296197,820.3591575593216,638.0581145982143,-2100.4842720290185,884.918457,911.0,666.0,obstacle,human,0.9382389783859253,-908.053162,-686.605957,1522.714233,0.705874,0.271976,0.257772,0.601103
3590,2386,yolo_refined,638.0521023249566,-2101.139638763053,814.5687267262639,638.0581145982143,-2100.4842720290185,884.918457,911.0,666.0,obstacle,human,0.9382389783859253,-896.458801,-694.065247,1518.855957,0.703586,0.277357,0.255269,0.602393
3591,2386,yolo_refined,692.5985875568157,-2101.5187398126495,768.1174825941988,638.0581145982143,-2100.4842720290185,884.918457,911.0,666.0,obstacle,human,0.9382389783859253,-886.010803,-700.29126,1515.026611,0.702697,0.288387,0.256529,0.597698
3592,2387,yolo_refined,686.6028354930605,-2101.405018533531,769.1089622933983,153.62985085922062,-1606.3501828804517,906.6999999999999,912.0,686.0,obstacle,human,0.9028640389442444,-874.093567,-707.368408,1511.216553,0.701351,0.290149,0.254784,0.59917
3593,2387,yolo_refined,706.2098051060856,-2101.776903434762,756.6727459774515,153.93000680367263,-1593.5116108269606,906.7,912.0,686.0,obstacle,human,0.9028640389442444,-862.949219,-714.363953,1508.310913,0.701461,0.293901,0.254822,0.597194
3594,2387,yolo_refined,713.6966056720603,-2101.918905393451,750.392708339497,154.06502340033853,-1587.736545109447,906.7,912.0,686.0,obstacle,human,0.9028640389442444,-851.931519,-721.324219,1505.391113,0.69954,0.299928,0.252171,0.597577
3595,2387,yolo_refined,728.5934592308763,-2102.201453641534,727.5851465954088,154.35089285039604,-1575.5090493683374,906.7,912.0,686.0,obstacle,human,0.9028640389442444,-841.966003,-728.700684,1503.492188,0.698081,0.309218,0.249448,0.595687
3596,2388,yolo_refined,735.0582138387651,-2102.324070480153,699.3795215276853,154.3582262943666,-1575.1953759243925,906.7,915.0,697.0,obstacle,human,0.8864685297012329,-831.373169,-735.314697,1501.738525,0.697664,0.313546,0.247636,0.594668
3597,2388,yolo_refined,747.5307935855254,-2102.560637587603,674.4894273908534,154.53116085264017,-1567.7984450024085,906.7,915.0,697.0,obstacle,human,0.8864685297012329,-821.14325,-741.890259,1500.855713,0.698713,0.315787,0.24759,0.592265
3598,2388,yolo_refined,755.5109695012026,-2102.7119973841845,661.4614639097455,154.65107841057755,-1562.6692105610623,906.7,915.0,697.0,obstacle,human,0.8864685297012329,-810.643005,-747.705811,1500.272095,0.700192,0.315573,0.248002,0.590457
3599,2388,yolo_refined,781.029988737676,-2103.196015982447,648.6640562221203,154.9563509565563,-1549.6117860790769,906.7,915.0,697.0,obstacle,human,0.8864685297012329,-801.474243,-754.310486,1501.022705,0.700613,0.320015,0.248553,0.587326
3600,2389,yolo_refined,785.4471171927186,-2103.279795547145,647.7477633624952,154.94806132428187,-1549.966358571207,906.7,918.0,704.0,obstacle,human,0.525152325630188,-791.512695,-759.920471,1501.827026,0.699531,0.321594,0.248797,0.587651
3601,2389,yolo_refined,806.4551977709907,-2103.678255284937,641.2305223462539,155.19624439721548,-1539.3508224700242,906.7000000000002,918.0,704.0,obstacle,human,0.525152325630188,-781.90509,-765.370728,1503.740723,0.69944,0.323818,0.249756,0.586129
3602,2389,yolo_refined,829.7897244189835,-2104.1208406670253,638.1101693238561,155.48408344881722,-1527.0390809499781,906.7000000000002,918.0,704.0,obstacle,human,0.525152325630188,-772.141785,-770.603088,1506.391846,0.698381,0.32455,0.2528,0.585683
3603,2389,yolo_refined,296.00436901060584,-1642.4034970038272,906.7,155.8229699812917,-1512.5438852173884,906.6999999999999,918.0,704.0,obstacle,human,0.525152325630188,-763.202454,-774.96521,1508.970215,0.701844,0.331977,0.250609,0.578275
3604,2390,yolo_refined,873.1141435481328,-2104.9425738387863,604.1942937809827,156.0186395389576,-1504.1745100269188,906.7,920.0,711.0,obstacle,human,0.713896632194519,-753.369141,-779.644714,1512.267822,0.699163,0.333494,0.253269,0.579489
3605,2390,yolo_refined,892.882430462561,-2105.3175184412303,593.2966196143644,156.4053343608192,-1487.6344100390709,906.6999999999999,920.0,711.0,obstacle,human,0.713896632194519,-743.88385,-783.427124,1516.070557,0.699677,0.336615,0.255415,0.576113
3606,2390,yolo_refined,339.2646276681836,-1647.991413574134,906.7,156.69808735848082,-1475.112484274059,906.7,920.0,711.0,obstacle,human,0.713896632194519,-734.910217,-787.187378,1519.406616,0.698924,0.343424,0.254376,0.573461
3607,2390,yolo_refined,358.0056006464474,-1645.0933441909435,906.7,157.11545115894228,-1457.2605798764066,906.7,920.0,711.0,obstacle,human,0.713896632194519,-725.310547,-790.017517,1523.749268,0.699321,0.34735,0.25612,0.569825
3608,2391,yolo_refined,2024.1947969311757,-2934.6648673522513,0.0,157.34979333151492,-1447.237060691277,906.7,923.0,714.0,obstacle,human,0.6448032855987549,-715.954102,-793.15509,1527.710083,0.696614,0.353073,0.257318,0.569084
3609,2391,yolo_refined,2101.579985118257,-2983.6630455532286,0.0,157.72021477621558,-1431.3930219645713,906.7000000000002,923.0,714.0,obstacle,human,0.6448032855987549,-706.286804,-795.637512,1532.399414,0.694158,0.355246,0.260163,0.569439
3610,2391,yolo_refined,2220.239556455456,-2992.730972259194,0.0,158.42478737938296,-1401.2563336867595,906.6999999999999,923.0,714.0,obstacle,human,0.6448032855987549,-696.44342,-797.916138,1536.366943,0.689021,0.360661,0.267565,0.568843
3611,2391,yolo_refined,2311.7233646309423,-3000.0,61.722099404082655,158.9753172478702,-1377.7085162444714,906.7,923.0,714.0,obstacle,human,0.6448032855987549,-685.70874,-800.473511,1540.382568,0.680622,0.363768,0.274769,0.573523
3612,2392,precomputed_fallback,2386.3834661760384,-3000.0,82.41999073067495,,,,,,floor,,,-676.169495,-801.508362,1544.560547,0.675039,0.368925,0.280345,0.574129
3613,2392,precomputed_fallback,2448.141264143539,-3000.0,83.96459585449588,,,,,,floor,,,-666.572815,-802.229675,1548.598877,0.66996,0.376032,0.284684,0.573331
3614,2392,precomputed_fallback,2488.9845125951424,-3000.0,66.76599603002273,,,,,,floor,,,-657.559326,-802.452942,1551.710693,0.663437,0.38762,0.286258,0.572415
3615,2392,precomputed_fallback,2576.1753074590424,-3000.0,38.4704259187215,,,,,,floor,,,-649.080811,-802.060608,1554.934204,0.659301,0.395145,0.290936,0.569683
3616,2393,yolo_refined,552.6640719990178,-1576.481525398368,906.7,161.44107677483828,-1272.2405688701076,906.7,953.0,694.0,obstacle,human,0.4683917760848999,-642.054993,-799.809692,1558.037964,0.668809,0.414045,0.29075,0.544725
3617,2393,yolo_refined,604.9861151517501,-1584.1073248507591,906.7,162.09658653873026,-1244.202445717623,906.7,953.0,694.0,obstacle,human,0.4683917760848999,-633.596985,-798.934204,1559.568604,0.658794,0.424237,0.295853,0.546337
3618,2393,yolo_refined,567.212834021467,-1539.039216722133,906.7,162.78627634435838,-1214.7023394302669,906.7,953.0,694.0,obstacle,human,0.4683917760848999,-625.793091,-796.506226,1561.989014,0.657251,0.435674,0.298437,0.537722
3619,2393,yolo_refined,581.0333500612819,-1504.7594810751682,906.7,163.7148851553218,-1174.9829490619413,906.7000000000002,953.0,694.0,obstacle,human,0.4683917760848999,-617.509033,-794.352966,1564.094604,0.650044,0.448135,0.306439,0.531707
3620,2394,precomputed_fallback,604.5760025612525,-1484.588956203684,906.7,,,,,,obstacle,Table,,-610.765869,-791.938965,1565.257202,0.640369,0.461336,0.312396,0.528682
3621,2394,precomputed_fallback,622.0003404426221,-1447.649539270985,906.7,,,,,,obstacle,Table,,-603.377625,-788.975403,1566.385254,0.630293,0.475197,0.321278,0.523162
3622,2394,precomputed_fallback,643.2031251560403,-1404.350127514303,906.7,,,,,,obstacle,Table,,-597.010742,-785.854492,1566.73938,0.619022,0.489232,0.329414,0.518604
3623,2394,precomputed_fallback,594.5641848139151,-1299.9363692050763,906.7,,,,,,obstacle,Table,,-589.870056,-781.473328,1567.946533,0.61258,0.506026,0.333191,0.507609
3624,2395,precomputed_fallback,588.6629904525761,-1164.2888452129357,906.7,,,,,,obstacle,Table,,-582.824463,-777.493835,1568.093506,0.599491,0.521208,0.341516,0.502314
3625,2395,precomputed_fallback,591.3012178939666,-1045.979618037611,906.7,,,,,,obstacle,Table,,-576.178406,-773.467468,1568.557983,0.587246,0.539321,0.349409,0.492127
3626,2395,precomputed_fallback,658.3076755201143,-964.6533860050596,861.5708923136795,,,,,,obstacle,Table,,-571.765991,-768.427795,1568.479858,0.57977,0.552462,0.354435,0.48273
3627,2395,precomputed_fallback,2099.8355379961195,-982.3029753510264,0.0,,,,,,floor,,,-566.25824,-763.818909,1568.789307,0.568056,0.568761,0.360848,0.472877
3628,2396,precomputed_fallback,2064.5517971618315,-717.8053960667515,0.0,,,,,,floor,,,-561.225037,-759.061523,1569.24707,0.553834,0.584056,0.371834,0.462477
3629,2396,precomputed_fallback,2057.061535132343,-469.0164942807342,0.0,,,,,,floor,,,-557.63208,-754.698669,1568.477051,0.534912,0.599914,0.381922,0.456188
3630,2396,precomputed_fallback,1923.0098982241764,-305.7540846872197,0.0,,,,,,floor,,,-551.270569,-749.327332,1569.249023,0.525937,0.61055,0.388164,0.447155
3631,2396,precomputed_fallback,1869.218620509966,-128.57606088735258,0.0,,,,,,floor,,,-547.026123,-744.053711,1569.838135,0.514645,0.623308,0.393346,0.438071
3632,2397,precomputed_fallback,1839.6412440864535,5.032425324571818,0.0,,,,,,floor,,,-543.783569,-738.740845,1570.554443,0.505483,0.638027,0.394657,0.426209
3633,2397,precomputed_fallback,1620.691545436758,119.0029173530978,0.0,,,,,,floor,,,-543.03833,-734.302795,1571.908325,0.488171,0.661122,0.402375,0.403363
3634,2397,precomputed_fallback,1923.8469610271916,579.5963473978488,0.0,,,,,,floor,,,-539.903137,-729.691284,1572.671387,0.478648,0.676554,0.405309,0.385871
3635,2397,precomputed_fallback,1650.5676436143028,438.40008584017414,0.0,,,,,,floor,,,-534.95929,-725.394348,1573.64624,0.463853,0.687591,0.4114,0.377901
3636,2398,precomputed_fallback,1453.0423480356958,467.4178827474685,0.0,,,,,,floor,,,-533.260254,-721.066101,1574.855469,0.449783,0.700055,0.420143,0.362073
3637,2398,precomputed_fallback,1377.1285418805428,492.1992124323587,0.0,,,,,,floor,,,-529.196716,-717.059753,1572.842773,0.43863,0.707974,0.412977,0.368546
3638,2398,precomputed_fallback,1352.126304518147,635.7758543421141,0.0,,,,,,floor,,,-527.377502,-712.498169,1574.277344,0.430592,0.718795,0.416009,0.353357
3639,2398,precomputed_fallback,1344.472256983125,751.0715266246315,0.0,,,,,,floor,,,-523.600159,-708.504761,1575.331421,0.42347,0.725707,0.41873,0.344511
3640,2399,precomputed_fallback,1172.880728265994,780.8745604696526,0.0,,,,,,floor,,,-520.522827,-704.386841,1576.412354,0.413904,0.734062,0.42299,0.333041
3641,2399,precomputed_fallback,1018.1431978759437,873.0022808586515,0.0,,,,,,floor,,,-517.822083,-700.414551,1577.025146,0.403133,0.737718,0.432149,0.326349
3642,2399,precomputed_fallback,1061.2102017698735,1067.195731030454,0.0,,,,,,floor,,,-514.312378,-696.314697,1577.604736,0.394289,0.742664,0.437388,0.31887
3643,2399,precomputed_fallback,1059.467103734854,1184.424420760635,0.0,,,,,,floor,,,-511.092957,-692.576172,1578.245483,0.387141,0.747133,0.442328,0.310258
3644,2400,precomputed_fallback,977.092440288395,1253.7802208181836,0.0,,,,,,floor,,,-507.220978,-689.753845,1579.271118,0.379433,0.754535,0.444994,0.297807
3645,2400,precomputed_fallback,941.1988704166056,1314.204551269692,0.0,,,,,,floor,,,-504.299866,-685.9729,1579.536987,0.373744,0.76001,0.446625,0.28849
3646,2400,precomputed_fallback,394.7494069249362,1064.643791922629,2.273736754432321e-13,,,,,,floor,,,-500.579224,-682.365417,1579.639526,0.367086,0.762433,0.451966,0.282262
3647,2400,precomputed_fallback,414.1386924309901,1106.6356086191468,0.0,,,,,,floor,,,-497.138336,-678.288269,1579.350464,0.361027,0.765398,0.456564,0.274546
3648,2401,precomputed_fallback,649.9622607659949,1276.4579114099693,0.0,,,,,,floor,,,-493.145996,-674.551086,1579.103516,0.355421,0.767254,0.461692,0.268024
3649,2401,precomputed_fallback,670.4114182102908,1200.0094878639648,0.0,,,,,,floor,,,-488.623413,-671.153198,1578.537354,0.35145,0.770299,0.462819,0.262529
3650,2401,precomputed_fallback,775.5151691436349,1284.5194916420205,0.0,,,,,,floor,,,-482.531128,-667.387268,1577.104126,0.344236,0.770077,0.471165,0.25785
3651,2401,precomputed_fallback,876.4850118429093,1277.3769401283384,0.0,,,,,,floor,,,-475.314667,-662.926086,1575.292725,0.340427,0.764932,0.480257,0.261422
3652,2402,precomputed_fallback,750.5758340436596,1124.1757739766335,0.0,,,,,,floor,,,-473.075104,-659.615845,1574.716919,0.336568,0.772429,0.478608,0.247001
3653,2402,precomputed_fallback,784.537412270257,1140.2752558332743,0.0,,,,,,floor,,,-468.406036,-655.018005,1572.958618,0.3333,0.771927,0.482671,0.245089
3654,2402,precomputed_fallback,805.1872878526483,1165.090337587874,-2.273736754432321e-13,,,,,,floor,,,-463.890686,-650.942871,1571.51709,0.330999,0.773817,0.484696,0.238151
3655,2402,precomputed_fallback,867.1722905396616,1211.5647139469404,0.0,,,,,,floor,,,-459.184387,-646.4021,1569.721802,0.3284,0.7741,0.488001,0.234046
3656,2403,precomputed_fallback,929.59431843145,1252.5202763506318,0.0,,,,,,floor,,,-455.186493,-641.270081,1567.936401,0.327478,0.774635,0.490123,0.22908
3657,2403,precomputed_fallback,1010.0357755028356,1274.3274652338594,0.0,,,,,,floor,,,-449.264587,-636.672607,1565.998291,0.324914,0.77417,0.493544,0.226949
3658,2403,precomputed_fallback,1030.4664331376862,1235.673666545575,0.0,,,,,,floor,,,-444.332123,-632.05072,1564.210083,0.32339,0.776342,0.493557,0.221614
3659,2403,precomputed_fallback,1027.4098704741125,1221.3350539691537,0.0,,,,,,floor,,,-438.133087,-626.814087,1562.015137,0.320387,0.775193,0.497599,0.220958
3660,2404,precomputed_fallback,966.370134951528,1179.5054626952517,0.0,,,,,,floor,,,-432.345703,-621.205444,1559.762817,0.320689,0.77549,0.498228,0.218043
3661,2404,precomputed_fallback,1037.4641931036444,1265.768948903235,0.0,,,,,,floor,,,-426.787323,-615.301758,1557.640503,0.317874,0.77397,0.502624,0.217476
3662,2404,precomputed_fallback,1131.4024297967371,1282.3032192294695,0.0,,,,,,floor,,,-419.84903,-608.28363,1555.362427,0.321385,0.772053,0.50211,0.220298
3663,2404,precomputed_fallback,1185.7585459395043,1384.7042340950102,0.0,,,,,,floor,,,-414.382538,-601.824463,1553.235962,0.319575,0.770138,0.506781,0.218936
3664,2405,precomputed_fallback,1247.59670508399,1555.382064293725,0.0,,,,,,floor,,,-409.069763,-595.501465,1551.512817,0.317408,0.76954,0.511069,0.21417
