frame,video_frame,intersection_type,intersection_x,intersection_y,intersection_z,refined_intersection_x,refined_intersection_y,refined_intersection_z,gaze_2d_pixel_x,gaze_2d_pixel_y,object_type,object_class,yolo_confidence,head_position_x,head_position_y,head_position_z,head_quat_x,head_quat_y,head_quat_z,head_quat_w
2169,4271,yolo_refined,-10251.728963673784,154.58724537347075,487.934741451637,-10262.361503062562,131.55007669778334,605.6101206210436,1361.0,470.0,obstacle,human,0.7201687693595886,-5523.759766,-1292.380127,1258.396362,0.68531,-0.451337,-0.446411,0.356878
2170,4271,yolo_refined,-11000.0,219.76520440170043,558.7049936153791,-10286.762405303863,78.68145517496148,686.3693228981072,1361.0,470.0,obstacle,human,0.7201687693595886,-5525.840332,-1293.5979,1268.368286,0.682001,-0.446882,-0.448633,0.365924
2171,4271,yolo_refined,-11000.0,-451.9330702110426,231.3360921732467,-10287.5305972981,77.01703918745238,669.2556931303036,1361.0,470.0,obstacle,human,0.7201687693595886,-5527.300293,-1295.081787,1278.173706,0.679964,-0.450648,-0.445227,0.36924
2172,4272,precomputed_fallback,-10253.169852131376,-1054.4401770726404,0.0,,,,,,floor,,,-5528.927246,-1296.328247,1288.237427,0.679164,-0.452025,-0.441891,0.373017
2173,4272,precomputed_fallback,-9963.103470295402,-1437.0305616739538,0.0,,,,,,floor,,,-5530.33252,-1297.484131,1298.095459,0.677037,-0.45198,-0.441242,0.377678
2174,4272,precomputed_fallback,-9813.395790802431,-1834.267344622264,0.0,,,,,,floor,,,-5531.773438,-1298.22644,1308.036133,0.675269,-0.453089,-0.439107,0.381977
2175,4272,precomputed_fallback,-9784.182462617018,-2035.8749916448537,2.273736754432321e-13,,,,,,floor,,,-5533.770996,-1299.180786,1317.942627,0.676613,-0.453677,-0.432592,0.38631
2176,4273,precomputed_fallback,-9983.9540104497,-2128.9864402389803,0.0,,,,,,floor,,,-5535.554199,-1299.615845,1328.252686,0.672183,-0.453438,-0.433141,0.39364
2177,4273,precomputed_fallback,-9876.847499537487,-2082.782331439206,2.273736754432321e-13,,,,,,floor,,,-5536.572266,-1300.29126,1338.505371,0.670534,-0.459429,-0.429342,0.393667
2178,4273,precomputed_fallback,-9736.033621011164,-2035.0477620578488,0.0,,,,,,floor,,,-5537.412598,-1300.153076,1348.675171,0.669772,-0.463084,-0.425832,0.394494
2179,4273,precomputed_fallback,-9437.880897703575,-1967.3410479388424,0.0,,,,,,floor,,,-5538.172363,-1300.898438,1359.324463,0.669907,-0.471665,-0.417397,0.39311
2180,4274,precomputed_fallback,-9493.209918532732,-1979.911244416654,-2.273736754432321e-13,,,,,,floor,,,-5539.355957,-1301.197266,1369.802368,0.66682,-0.472517,-0.417365,0.397347
2181,4274,precomputed_fallback,-9783.861608313528,-2022.8417263773176,0.0,,,,,,floor,,,-5540.438477,-1300.859497,1380.033691,0.664355,-0.473867,-0.416676,0.400579
2182,4274,precomputed_fallback,-9949.354077892658,-2040.599398182836,0.0,,,,,,floor,,,-5542.019531,-1300.094971,1390.053589,0.660422,-0.470966,-0.420759,0.406196
2183,4274,precomputed_fallback,-9901.44430623583,-2026.882787510003,0.0,,,,,,floor,,,-5542.876953,-1299.349487,1400.019409,0.658564,-0.471969,-0.420588,0.408221
2184,4275,precomputed_fallback,-11000.0,-2316.9407596600104,102.77257470938298,,,,,,floor,,,-5546.047852,-1297.579468,1408.449829,0.65051,-0.44031,-0.446967,0.428
2185,4275,precomputed_fallback,-11000.0,-2316.5866003791466,101.22886188170652,,,,,,floor,,,-5546.978027,-1296.487671,1418.526001,0.646791,-0.442228,-0.446891,0.431722
2186,4275,precomputed_fallback,-11000.0,-2300.1636780376734,92.26344260225436,,,,,,floor,,,-5547.79541,-1295.35022,1428.421997,0.644167,-0.446001,-0.44533,0.433374
2187,4275,precomputed_fallback,-11000.0,-2337.662900096428,140.1725339793561,,,,,,floor,,,-5548.815918,-1293.851685,1438.234131,0.639884,-0.447647,-0.445687,0.437634
2188,4276,precomputed_fallback,-11000.0,-2373.4153676145024,141.71357611327107,,,,,,floor,,,-5549.37207,-1292.57959,1447.654785,0.63773,-0.452665,-0.443505,0.437833
2189,4276,precomputed_fallback,-11000.0,-2330.357394961965,111.38736380694536,,,,,,floor,,,-5550.082031,-1291.186523,1456.93457,0.634974,-0.456499,-0.441939,0.439439
2190,4276,precomputed_fallback,-11000.0,-2271.427991491984,88.82711268514277,,,,,,floor,,,-5550.805664,-1289.684937,1465.966187,0.632214,-0.459962,-0.440594,0.441154
2191,4276,precomputed_fallback,-11000.0,-2229.9817348240067,57.72718771871382,,,,,,floor,,,-5551.575195,-1288.137329,1474.792725,0.629215,-0.462732,-0.439739,0.443392
2192,4277,precomputed_fallback,-11000.0,-2229.9802330777247,35.91348541834941,,,,,,floor,,,-5552.536133,-1286.5802,1483.460815,0.62622,-0.464271,-0.439554,0.4462
2193,4277,precomputed_fallback,-11000.0,-2228.2901298924853,29.537181417476177,,,,,,floor,,,-5553.396484,-1284.824097,1491.599365,0.623365,-0.466899,-0.438658,0.44833
2194,4277,precomputed_fallback,-11000.0,-2226.089184768072,4.6868912696468215,,,,,,floor,,,-5554.214355,-1283.130493,1499.470093,0.620884,-0.470035,-0.437476,0.44965
2195,4277,precomputed_fallback,-10852.38201570448,-2168.1975423029417,0.0,,,,,,floor,,,-5555.067871,-1281.378296,1507.077393,0.618902,-0.472901,-0.436333,0.450487
2196,4278,precomputed_fallback,-10734.112646059071,-2067.0984377547875,0.0,,,,,,floor,,,-5556.011719,-1279.655884,1514.460083,0.616026,-0.475078,-0.435973,0.452482
2197,4278,precomputed_fallback,-10451.78030868349,-1945.303198714991,0.0,,,,,,floor,,,-5556.839844,-1277.713989,1521.283325,0.614732,-0.477399,-0.435536,0.452221
2198,4278,precomputed_fallback,-10440.866047087846,-1936.9453296788713,0.0,,,,,,floor,,,-5557.793945,-1275.944824,1527.883179,0.612046,-0.479865,-0.435429,0.453356
2199,4278,precomputed_fallback,-10377.2573344034,-1894.3068024009297,0.0,,,,,,floor,,,-5558.590332,-1274.328003,1534.021851,0.61031,-0.484038,-0.433885,0.452737
2200,4279,yolo_refined,-10462.439375058224,-1873.0107335713371,2.273736754432321e-13,-8128.108887,-1154.425903,1651.135864,961.0,625.0,participant,human,0.7759372591972351,-5559.80127,-1272.244751,1539.97876,0.606507,-0.485865,-0.435244,0.454585
2201,4279,yolo_refined,-10582.255803754162,-1865.7285552272913,0.0,-8120.537598,-1160.024902,1649.757813,961.0,625.0,participant,human,0.7759372591972351,-5561.140625,-1270.367554,1545.88208,0.601476,-0.48791,-0.437203,0.457192
2202,4279,yolo_refined,-10574.27830905069,-1824.9343033531268,0.0,-8113.217285,-1166.563965,1649.239624,961.0,625.0,participant,human,0.7759372591972351,-5562.282715,-1268.099854,1551.071533,0.597414,-0.491908,-0.438139,0.457336
2203,4279,yolo_refined,-10339.859287696756,-1768.7383191473466,0.0,-8105.585938,-1172.781982,1648.58728,961.0,625.0,participant,human,0.7759372591972351,-5563.222168,-1266.827026,1556.039673,0.595031,-0.50113,-0.435232,0.453188
2204,4280,yolo_refined,-10314.544571454486,-1741.3147354847054,0.0,-8097.922363,-1178.68042,1648.078613,972.0,661.0,participant,human,0.7716764807701111,-5564.475586,-1264.073853,1560.392334,0.589709,-0.505799,-0.437102,0.453158
2205,4280,yolo_refined,-10330.72323921276,-1666.1630886184844,0.0,-8090.314941,-1184.845337,1647.868164,972.0,661.0,participant,human,0.7716764807701111,-5565.684082,-1261.238037,1564.396729,0.585017,-0.511147,-0.43851,0.451878
2206,4280,yolo_refined,-10010.099696104671,-1483.9671091445844,0.0,-8082.389648,-1190.83313,1647.774048,972.0,661.0,participant,human,0.7716764807701111,-5567.185547,-1258.15564,1568.287842,0.578086,-0.515246,-0.441785,0.45295
2207,4280,yolo_refined,-9622.396857998914,-1218.0910822545502,-2.273736754432321e-13,-8074.548828,-1196.613281,1647.845581,972.0,661.0,participant,human,0.7716764807701111,-5569.222656,-1254.821655,1572.283447,0.568251,-0.516548,-0.448749,0.457049
2208,4281,yolo_refined,-9895.07966536695,-843.9080879734131,2.273736754432321e-13,-9442.426491883927,171.6662595736606,666.551383751323,1289.0,596.0,obstacle,human,0.8536707162857056,-5570.692871,-1251.856934,1575.390625,0.563579,-0.521741,-0.450593,0.455117
2209,4281,yolo_refined,-11000.0,148.84971549967645,101.48991827124335,-9442.426491883929,171.66625957366062,685.3265825964593,1289.0,596.0,obstacle,human,0.8536707162857056,-5572.467285,-1249.071411,1578.609009,0.558689,-0.524817,-0.454116,0.454106
2210,4281,yolo_refined,-10155.806156229924,362.41999483516906,519.0738606131974,-9442.426491883927,171.66625957366057,686.220576906113,1289.0,596.0,obstacle,human,0.8536707162857056,-5574.130371,-1246.214233,1581.2229,0.553954,-0.529419,-0.456419,0.452253
2211,4281,yolo_refined,-9386.914302855836,325.9341923961415,599.8594035376353,-9425.949062619145,217.4569047528712,695.5909572446105,1289.0,596.0,obstacle,human,0.8536707162857056,-5576.078613,-1243.509033,1583.86438,0.54827,-0.533769,-0.459318,0.45113
2212,4281,yolo_refined,-9396.467490071827,299.3859609269891,584.029821231475,-9408.806592085119,265.09569434223715,689.6673333948861,1289.0,596.0,obstacle,human,0.8536707162857056,-5577.966797,-1241.008789,1586.128662,0.543863,-0.538384,-0.460997,0.449263
2213,4282,precomputed_fallback,-9427.316768974051,213.6560596452723,618.3083868232277,,,,,,obstacle,Chair,,-5579.837891,-1238.045288,1587.830078,0.540427,-0.541713,-0.462806,0.447546
2214,4282,precomputed_fallback,-9375.861906009846,356.6487155308987,527.285718785444,,,,,,obstacle,Chair,,-5581.949707,-1236.215454,1590.067993,0.536314,-0.546239,-0.464145,0.4456
2215,4282,precomputed_fallback,-9353.884228082152,417.724508100129,612.613913971938,,,,,,obstacle,Chair,,-5583.713867,-1233.120239,1591.037354,0.534475,-0.551263,-0.463987,0.441771
2216,4282,precomputed_fallback,-9351.822213338884,423.45483070967816,555.9635910093923,,,,,,obstacle,Chair,,-5585.643555,-1230.286377,1592.053223,0.532967,-0.556065,-0.463292,0.438291
2217,4283,precomputed_fallback,-9372.984800355176,364.64416931553023,462.02062140701855,,,,,,obstacle,Chair,,-5588.062012,-1228.711182,1593.60437,0.530457,-0.559582,-0.463538,0.436596
2218,4283,precomputed_fallback,-9399.93611026634,289.7466929297748,405.5205784794193,,,,,,obstacle,Chair,,-5590.671387,-1226.988037,1595.168091,0.526995,-0.56193,-0.464592,0.436652
2219,4283,precomputed_fallback,-9384.817520625906,331.7611335752483,349.4117234048492,,,,,,obstacle,Chair,,-5593.10498,-1224.43103,1595.953979,0.525029,-0.564969,-0.464482,0.435213
2220,4283,precomputed_fallback,-9372.47428753547,366.0628803906011,327.0609866464349,,,,,,obstacle,Chair,,-5595.814941,-1222.6604,1597.092163,0.523283,-0.567725,-0.464511,0.433698
2221,4284,precomputed_fallback,-9379.121938717628,347.58911050418055,295.2203788097738,,,,,,floor,,,-5598.217285,-1220.097778,1597.396362,0.523555,-0.57219,-0.462328,0.429815
2222,4284,precomputed_fallback,-9393.236298846286,308.3654157034141,340.43881864440027,,,,,,obstacle,Chair,,-5601.376953,-1218.275391,1598.613647,0.52058,-0.57307,-0.463768,0.430704
2223,4284,precomputed_fallback,-9406.604122576824,271.21633962929604,452.029190325183,,,,,,obstacle,Chair,,-5604.540527,-1216.460571,1599.338135,0.508994,-0.572286,-0.471122,0.437558
2224,4284,precomputed_fallback,-9396.845626981314,298.3351214560182,449.1536982532966,,,,,,obstacle,Chair,,-5607.738281,-1214.006714,1599.976685,0.507197,-0.573569,-0.471818,0.437216
2225,4285,precomputed_fallback,-9395.732557508634,301.4283326884454,433.6789479112024,,,,,,obstacle,Chair,,-5611.095215,-1211.44751,1600.533691,0.505826,-0.574909,-0.47201,0.436836
2226,4285,precomputed_fallback,-9401.86475904917,284.38699326602773,424.6453267916579,,,,,,obstacle,Chair,,-5614.59668,-1209.252197,1601.271729,0.504573,-0.576758,-0.471893,0.435974
2227,4285,precomputed_fallback,-9399.004269152823,292.33627199011516,450.0111866365876,,,,,,obstacle,Chair,,-5618.233887,-1206.340698,1601.724854,0.5035,-0.578128,-0.471819,0.435481
2228,4285,precomputed_fallback,-9380.526870794396,343.68481541091,478.5655253358577,,,,,,obstacle,Chair,,-5622.133301,-1204.055542,1602.553589,0.50167,-0.579588,-0.471993,0.435462
2229,4286,precomputed_fallback,-9371.470854723,368.85141221426056,478.88729568212057,,,,,,obstacle,Chair,,-5626.037109,-1201.11145,1602.966675,0.500332,-0.58201,-0.470881,0.434975
2230,4286,precomputed_fallback,-9369.77682076766,373.5591191340716,497.0534451768633,,,,,,obstacle,Chair,,-5630.149902,-1198.141479,1603.522827,0.498686,-0.583875,-0.47036,0.43493
2231,4286,precomputed_fallback,-9371.877566154202,367.7211643741814,529.4994334317596,,,,,,obstacle,Chair,,-5634.525879,-1195.074951,1604.208374,0.496162,-0.58484,-0.470798,0.436045
2232,4286,precomputed_fallback,-9365.145320526002,386.4300215549015,524.4512023360335,,,,,,obstacle,Chair,,-5638.902344,-1191.827515,1604.681152,0.495092,-0.587599,-0.46908,0.435403
2233,4287,precomputed_fallback,-9364.82519568316,387.31964595298314,507.2640258661136,,,,,,obstacle,Chair,,-5643.507813,-1188.499023,1605.345337,0.493291,-0.590044,-0.467915,0.435394
2234,4287,precomputed_fallback,-9364.043705076145,389.4914021487896,501.4195711124164,,,,,,obstacle,Chair,,-5648.311523,-1185.118164,1606.282104,0.490419,-0.592111,-0.467427,0.436354
2235,4287,precomputed_fallback,-9358.385501173056,405.2155058978965,590.2871522612544,,,,,,obstacle,Chair,,-5653.178711,-1181.738281,1607.342407,0.488143,-0.59479,-0.46607,0.436715
2236,4287,precomputed_fallback,-9370.293844386588,372.1223145996271,607.6508918974687,,,,,,obstacle,Chair,,-5658.154785,-1178.059082,1608.32373,0.485617,-0.597208,-0.465215,0.437143
2237,4288,precomputed_fallback,-9378.283095530443,349.92024906517736,561.8224674615876,,,,,,obstacle,Chair,,-5663.265137,-1174.518311,1609.343506,0.483515,-0.59957,-0.464266,0.437248
2238,4288,precomputed_fallback,-9375.09336145582,358.7844947481765,512.8617177467536,,,,,,obstacle,Chair,,-5668.479492,-1170.900757,1610.356934,0.481102,-0.601516,-0.464148,0.437363
2239,4288,precomputed_fallback,-9373.026485438751,364.5283267990444,453.6053408566115,,,,,,obstacle,Chair,,-5673.797363,-1167.265869,1611.416504,0.479006,-0.603335,-0.463861,0.437462
2240,4288,precomputed_fallback,-9376.36258527978,355.257331812624,433.7030798192763,,,,,,obstacle,Chair,,-5679.169434,-1163.622437,1612.503052,0.477362,-0.605019,-0.463436,0.437384
2241,4289,precomputed_fallback,-9367.855030193432,378.8997598905314,489.71328199430377,,,,,,obstacle,Chair,,-5684.696289,-1159.960449,1613.684937,0.475251,-0.606053,-0.463815,0.437849
2242,4289,precomputed_fallback,-9359.58854391242,401.8722596712855,528.7541746185452,,,,,,obstacle,Chair,,-5690.456543,-1156.241821,1615.041748,0.473388,-0.605767,-0.465199,0.438794
2243,4289,precomputed_fallback,-9361.730962660058,395.91849497159546,546.4700098244812,,,,,,obstacle,Chair,,-5696.088379,-1152.633667,1616.215454,0.471834,-0.606847,-0.465115,0.439065
2244,4289,precomputed_fallback,-9368.610020476222,376.8016478854681,563.0172066372184,,,,,,obstacle,Chair,,-5701.732422,-1149.189697,1617.588867,0.470456,-0.607632,-0.465047,0.43953
2245,4290,precomputed_fallback,-9372.864380406309,364.9788153979114,563.1301092839715,,,,,,obstacle,Chair,,-5707.325684,-1145.452515,1618.621948,0.469121,-0.609187,-0.464159,0.439743
2246,4290,precomputed_fallback,-9344.607696798274,443.5039149291913,489.8612358721366,,,,,,obstacle,Chair,,-5710.472168,-1141.982056,1618.737305,0.462686,-0.621493,-0.461451,0.432124
2247,4290,precomputed_fallback,-9351.392440947006,424.64916477648376,497.31082092785095,,,,,,obstacle,Chair,,-5716.04834,-1138.454468,1619.477295,0.460787,-0.623472,-0.459736,0.433129
2248,4290,precomputed_fallback,-9356.138136508096,411.4609144690887,483.4564685679172,,,,,,obstacle,Chair,,-5721.372559,-1135.034424,1620.575928,0.459592,-0.625404,-0.458921,0.432477
2249,4291,yolo_refined,-9356.13455515761,411.4708670136663,487.69331532201,-9085.166016,458.299194,1525.708496,1160.0,587.0,participant,human,0.708640992641449,-5726.707031,-1131.525635,1621.821655,0.457369,-0.626712,-0.459311,0.432527
2250,4291,yolo_refined,-9348.620330133845,432.3528387296974,459.7641306628343,-9094.607422,456.290619,1522.605591,1160.0,587.0,participant,human,0.708640992641449,-5731.402344,-1127.980469,1623.131348,0.456771,-0.62967,-0.459454,0.428694
2251,4291,yolo_refined,-9360.88219005002,398.2772273199196,468.40084202466846,-9104.342773,454.28717,1519.680908,1160.0,587.0,participant,human,0.708640992641449,-5737.151367,-1124.960205,1624.168579,0.454328,-0.62926,-0.459119,0.432237
2252,4291,yolo_refined,-9355.980731584776,411.89834150199,449.3529081898937,-9113.277344,452.118744,1516.536377,1160.0,587.0,participant,human,0.708640992641449,-5741.722168,-1121.401123,1625.440796,0.453867,-0.631939,-0.459592,0.428292
2253,4292,yolo_refined,-9382.92091526158,337.03178483323427,422.068016231236,-9122.549805,450.093781,1513.464478,1145.0,590.0,participant,human,0.7534357905387878,-5747.675293,-1119.558105,1625.018799,0.450996,-0.635561,-0.450501,0.43556
2254,4292,yolo_refined,-9379.202878544593,347.36417936729936,419.0644911721122,-9131.494141,447.850647,1510.2677,1145.0,590.0,participant,human,0.7534357905387878,-5752.626465,-1116.374268,1626.109497,0.449268,-0.636697,-0.450747,0.435433
2255,4292,yolo_refined,-9374.01887200781,361.7704923981712,428.5493748289125,-9140.65625,445.55307,1507.036133,1145.0,590.0,participant,human,0.7534357905387878,-5757.317871,-1113.285889,1627.197998,0.44817,-0.638227,-0.450962,0.4341
2256,4292,yolo_refined,-9371.101279481936,369.8784588766184,437.05050921882025,-9149.629883,443.298004,1503.775757,1145.0,590.0,participant,human,0.7534357905387878,-5762.043457,-1110.110718,1627.994629,0.446546,-0.639479,-0.45128,0.433601
2257,4293,yolo_refined,-9372.668833772286,365.52223794220095,460.0647494222971,-9158.926758,441.014404,1500.527832,1139.0,580.0,participant,human,0.6854409575462341,-5766.741699,-1107.164673,1628.799561,0.444828,-0.640346,-0.451937,0.433402
2258,4293,yolo_refined,-9366.952081914023,381.4090459941544,463.73744568967686,-9167.792969,438.646179,1497.009766,1139.0,580.0,participant,human,0.6854409575462341,-5771.366699,-1104.256592,1629.315063,0.443109,-0.641534,-0.452213,0.433118
2259,4293,yolo_refined,-9368.475078597672,377.176650295203,496.0672892637376,-9176.635742,436.276917,1493.544189,1139.0,580.0,participant,human,0.6854409575462341,-5776.155273,-1101.91272,1630.127197,0.439822,-0.64115,-0.453613,0.435567
2260,4293,yolo_refined,-9374.724865308892,359.80854261648506,483.7951540995084,-9185.541016,433.866974,1490.021851,1139.0,580.0,participant,human,0.6854409575462341,-5780.599121,-1099.057739,1630.419556,0.4381,-0.642499,-0.45409,0.434817
2261,4294,yolo_refined,-9377.716236332457,351.495546278393,480.2329266722195,-9194.431641,431.407928,1486.353394,1121.0,587.0,participant,human,0.8321583271026611,-5785.056641,-1096.336426,1630.931641,0.437174,-0.642689,-0.455648,0.433837
2262,4294,yolo_refined,-9377.343262417186,352.53203782939386,487.6157253799936,-9203.396484,428.883514,1482.796509,1121.0,587.0,participant,human,0.8321583271026611,-5789.578125,-1093.853271,1631.146729,0.435184,-0.643059,-0.456538,0.434354
2263,4294,yolo_refined,-9382.563084687205,338.02619316006076,454.8762088013684,-9212.208984,426.378448,1479.0802,1121.0,587.0,participant,human,0.8321583271026611,-5793.955566,-1091.19519,1631.178223,0.434042,-0.64424,-0.456922,0.433341
2264,4294,yolo_refined,-9384.354268600651,333.0485072775459,430.89252352815765,-9221.052734,423.776367,1475.302246,1121.0,587.0,participant,human,0.8321583271026611,-5798.36377,-1088.760132,1631.243408,0.432634,-0.644881,-0.457723,0.432951
2265,4295,precomputed_fallback,-9377.768820238496,351.3494160207563,388.2631881764459,,,,,,obstacle,Chair,,-5802.343262,-1085.129761,1630.387695,0.434399,-0.6484,-0.45568,0.428055
2266,4295,precomputed_fallback,-9377.292986069891,352.6717553995861,418.3641590848117,,,,,,obstacle,Chair,,-5806.687988,-1082.739136,1630.418335,0.433848,-0.649238,-0.455855,0.427155
2267,4295,precomputed_fallback,-9371.64750290279,368.36050832431806,406.49884722207366,,,,,,obstacle,Chair,,-5810.992188,-1079.920654,1630.210571,0.433631,-0.65003,-0.456002,0.426013
2268,4295,precomputed_fallback,-9363.19802156121,391.8415499263374,414.2933674854273,,,,,,obstacle,Chair,,-5815.419434,-1078.45459,1630.519531,0.43226,-0.65063,-0.456507,0.42595
2269,4296,yolo_refined,-9366.530394071311,382.58091316298305,411.3820013808836,-9362.91245877273,392.63512664959484,433.6310857312741,1104.0,590.0,obstacle,human,0.278352290391922,-5819.764648,-1076.312866,1630.526123,0.431823,-0.651387,-0.456525,0.425217
2270,4296,yolo_refined,-9372.425618166137,366.1981321817873,431.0305445890076,-9360.912567181796,398.1928095117566,439.9160985687791,1104.0,590.0,obstacle,human,0.278352290391922,-5824.240723,-1074.163696,1630.451538,0.430921,-0.651513,-0.457041,0.425385
2271,4296,yolo_refined,-9375.462726517848,357.75803217169096,417.3244405607195,-9358.355217746019,405.29966330133396,428.98907229221106,1104.0,590.0,obstacle,human,0.278352290391922,-5828.463867,-1072.579224,1630.67395,0.430904,-0.652735,-0.456507,0.424099
2272,4296,yolo_refined,-9380.209038092818,344.56806996660634,421.8577701026652,-9358.297347905474,405.46048312900894,430.36196012157575,1104.0,590.0,obstacle,human,0.278352290391922,-5832.971191,-1070.529663,1630.62085,0.430738,-0.652744,-0.456535,0.424224
2273,4297,precomputed_fallback,-9407.274784050123,269.35257671666227,391.7454103934936,,,,,,obstacle,Chair,,-5837.260254,-1069.106201,1630.851685,0.43154,-0.653781,-0.455429,0.422998
2274,4297,precomputed_fallback,-9414.0209452571,250.60504825294583,390.4762714810754,,,,,,obstacle,Chair,,-5841.886719,-1067.38855,1630.890503,0.431404,-0.653084,-0.455502,0.424135
2275,4297,precomputed_fallback,-9420.48957923462,232.62876575771656,402.6207095827906,,,,,,obstacle,Chair,,-5846.446289,-1065.978516,1631.004883,0.431515,-0.652709,-0.455288,0.424828
2276,4297,precomputed_fallback,-10190.814754487765,286.5680319431806,243.0440489811058,,,,,,floor,,,-5850.987793,-1064.569824,1631.032104,0.432067,-0.652814,-0.454482,0.424969
2277,4298,precomputed_fallback,-11000.0,58.22498294460206,140.20516037649486,,,,,,floor,,,-5855.523926,-1063.643555,1631.268311,0.4324,-0.652713,-0.453804,0.425508
2278,4298,precomputed_fallback,-11000.0,-188.07792853663523,432.288083207274,,,,,,floor,,,-5860.418457,-1062.263916,1631.208984,0.43222,-0.651367,-0.453714,0.427843
2279,4298,precomputed_fallback,-11000.0,-440.8803258298845,662.4366109503527,,,,,,obstacle,wall,,-5865.14502,-1060.997803,1631.240601,0.433338,-0.651001,-0.452432,0.428628
2280,4298,precomputed_fallback,-11000.0,-726.6380287407034,875.4834918776229,,,,,,obstacle,wall,,-5870.001465,-1059.872314,1631.397339,0.433843,-0.65003,-0.452241,0.42979
2281,4299,precomputed_fallback,-11000.0,-970.8386763372936,1073.506667281316,,,,,,obstacle,wall,,-5874.909668,-1058.559082,1631.499756,0.435117,-0.649033,-0.451671,0.430608
2282,4299,precomputed_fallback,-11000.0,-1169.422504440535,1223.7154797167275,,,,,,obstacle,wall,,-5879.907715,-1057.41626,1631.67395,0.435743,-0.647954,-0.45138,0.431903
2283,4299,precomputed_fallback,-11000.0,-1407.6552735478228,1361.646577762713,,,,,,obstacle,wall,,-5885.101563,-1057.674561,1632.575317,0.435168,-0.645995,-0.451,0.435796
2284,4299,precomputed_fallback,-11000.0,-1437.1996549356252,1442.3048781334353,,,,,,obstacle,wall,,-5890.382324,-1055.976318,1632.505981,0.435751,-0.644507,-0.451021,0.437392
2285,4300,precomputed_fallback,-11000.0,-1422.2572921931603,1461.3850084062965,,,,,,obstacle,wall,,-5895.701172,-1054.4823,1632.580688,0.436223,-0.642901,-0.451169,0.439129
2286,4300,precomputed_fallback,-11000.0,-1468.470417648212,1403.0475042818384,,,,,,obstacle,wall,,-5900.803711,-1053.245361,1632.795532,0.438183,-0.642874,-0.450138,0.438274
2287,4300,precomputed_fallback,-11000.0,-1530.1204220055804,1408.4153523240266,,,,,,obstacle,wall,,-5906.411621,-1051.636841,1632.977173,0.438026,-0.640203,-0.451936,0.440485
2288,4300,precomputed_fallback,-11000.0,-1585.026299529692,1461.3696116286235,,,,,,obstacle,wall,,-5911.859375,-1050.149536,1633.165161,0.4381,-0.638948,-0.453008,0.441132
2289,4301,precomputed_fallback,-11000.0,-1613.564217387801,1661.54916341238,,,,,,obstacle,wall,,-5917.334473,-1048.420532,1633.21936,0.43815,-0.637995,-0.454444,0.440984
2290,4301,precomputed_fallback,-11000.0,-1596.055860963685,1734.461507150371,,,,,,obstacle,wall,,-5923.064453,-1046.50354,1633.50647,0.438927,-0.635721,-0.456459,0.441415
2291,4301,precomputed_fallback,-11000.0,-1602.3362339133057,1668.3394459857907,,,,,,obstacle,wall,,-5928.741211,-1044.307251,1633.004883,0.439251,-0.636187,-0.455763,0.44114
2292,4301,precomputed_fallback,-11000.0,-1605.318038202453,1455.516949883749,,,,,,obstacle,wall,,-5934.406738,-1042.235229,1632.853516,0.43986,-0.636236,-0.456597,0.439598
2293,4302,yolo_refined,-11000.0,-1590.1287030968629,1401.4260607190383,-9443.071289,332.554108,1341.798462,657.0,441.0,participant,human,0.8551913499832153,-5940.194336,-1039.912598,1632.553711,0.440272,-0.636619,-0.456856,0.43836
2294,4302,yolo_refined,-11000.0,-1569.9168986449367,1381.4329199575536,-9448.932617,329.091217,1337.521362,657.0,441.0,participant,human,0.8551913499832153,-5946.117676,-1037.330566,1632.070923,0.440385,-0.63714,-0.457189,0.437141
2295,4302,yolo_refined,-11000.0,-1545.521809151243,1425.1415183780537,-9454.837891,325.640808,1333.213745,657.0,441.0,participant,human,0.8551913499832153,-5952.242676,-1035.038452,1631.849609,0.438988,-0.636251,-0.459469,0.437451
2296,4302,yolo_refined,-11000.0,-1520.3196882494658,1380.5740969180492,-9460.870117,322.243286,1328.926758,657.0,441.0,participant,human,0.8551913499832153,-5958.175781,-1031.883911,1630.968628,0.439987,-0.638718,-0.458435,0.433922
2297,4303,precomputed_fallback,-11000.0,-1596.8212643624915,1538.0665208250373,,,,,,obstacle,wall,,-5964.512695,-1028.748657,1630.326782,0.439563,-0.638987,-0.459568,0.432755
2298,4303,precomputed_fallback,-11000.0,-1707.158917298062,1713.1612538012648,,,,,,obstacle,wall,,-5970.687012,-1024.417114,1629.078247,0.440283,-0.640945,-0.46087,0.427714
2299,4303,precomputed_fallback,-11000.0,-1645.761842960847,1369.5128218725704,,,,,,obstacle,wall,,-5976.866699,-1021.284485,1628.258911,0.43961,-0.643168,-0.461128,0.424781
2300,4303,precomputed_fallback,-11000.0,-1450.8650771417228,1202.3473515625717,,,,,,obstacle,wall,,-5983.500977,-1017.271729,1626.9729,0.439109,-0.645648,-0.460729,0.42196
2301,4304,precomputed_fallback,-11000.0,-1235.682615560438,1180.9035927135108,,,,,,obstacle,wall,,-5990.043457,-1012.752991,1625.659546,0.438102,-0.64728,-0.462267,0.418814
2302,4304,precomputed_fallback,-11000.0,-1050.8478433699406,1184.6608488430431,,,,,,obstacle,wall,,-5996.659668,-1008.624207,1624.333252,0.436408,-0.649925,-0.463001,0.415662
