frame,video_frame,intersection_type,intersection_x,intersection_y,intersection_z,refined_intersection_x,refined_intersection_y,refined_intersection_z,gaze_2d_pixel_x,gaze_2d_pixel_y,object_type,object_class,yolo_confidence,head_position_x,head_position_y,head_position_z,head_quat_x,head_quat_y,head_quat_z,head_quat_w
4693,3430,precomputed_fallback,635.6308007654711,-2365.0731672482934,473.6312587223649,,,,,,obstacle,Chair,,-4062.891846,626.447876,1732.776733,-0.678352,-0.491367,-0.333987,-0.432262
4694,3430,precomputed_fallback,636.2598652383922,-2296.502110771486,398.68377529630993,,,,,,obstacle,Chair,,-4052.318604,626.791809,1734.080688,-0.679902,-0.490338,-0.335056,-0.430163
4695,3430,precomputed_fallback,636.2156373174339,-2301.323167112118,465.89130706893593,,,,,,obstacle,Chair,,-4041.98877,627.042847,1735.400391,-0.681552,-0.48812,-0.334948,-0.430156
4696,3430,precomputed_fallback,636.6365339655067,-2255.443405866214,614.6782547294354,,,,,,obstacle,Chair,,-4032.216064,627.429626,1736.778442,-0.683376,-0.48771,-0.333518,-0.428837
4697,3431,precomputed_fallback,636.8788521709807,-2229.0295547140327,630.2409845274608,,,,,,obstacle,Chair,,-4022.792725,627.891113,1738.374268,-0.684843,-0.487229,-0.33242,-0.427897
4698,3431,precomputed_fallback,849.6010863816819,-2340.781257463216,884.918457,,,,,,obstacle,Chair,,-4013.285156,628.514832,1739.996582,-0.684366,-0.486109,-0.333933,-0.428754
4699,3431,precomputed_fallback,635.7281369429734,-2354.463055229341,679.2704686981433,,,,,,obstacle,Chair,,-4004.435059,629.297852,1741.823242,-0.685823,-0.485453,-0.332929,-0.42795
4700,3431,precomputed_fallback,634.5027382090107,-2488.037417493048,358.16743588248323,,,,,,obstacle,Chair,,-3995.417236,630.330139,1743.825195,-0.685443,-0.48507,-0.33494,-0.427423
4701,3432,precomputed_fallback,634.409244920851,-2498.2286360698854,512.9833155967474,,,,,,obstacle,Chair,,-3986.525391,631.205933,1745.83252,-0.684698,-0.482565,-0.336623,-0.430122
4702,3432,none,,,,,,,,,,,,-3978.444092,632.379333,1747.754639,-0.685212,-0.484152,-0.335878,-0.428097
4703,3432,precomputed_fallback,1214.7601197077656,-3000.0,649.035928566107,,,,,,obstacle,Chair,,-3969.620605,633.430359,1750.36084,-0.684083,-0.478523,-0.341198,-0.432006
4704,3432,precomputed_fallback,634.8265957157132,-2452.7353898972033,551.4987873528339,,,,,,obstacle,Chair,,-3958.469238,630.48053,1755.036499,-0.685002,-0.485648,-0.338286,-0.42483
4705,3433,precomputed_fallback,1642.1627338682242,-3000.0,909.9153280253678,,,,,,obstacle,wall,,-3950.875977,632.518799,1757.784546,-0.690415,-0.485906,-0.337131,-0.416613
4706,3433,precomputed_fallback,-1023.7153682916146,-3000.0,1479.9831812339487,,,,,,obstacle,wall,,-3942.573486,633.727173,1759.787231,-0.688651,-0.482546,-0.339356,-0.421601
4707,3433,precomputed_fallback,634.4788817820204,-2490.637882902978,700.2763664797401,,,,,,obstacle,Chair,,-3935.047363,635.406189,1762.10376,-0.689345,-0.482148,-0.339636,-0.420695
4708,3433,precomputed_fallback,637.6354253377076,-2146.559436661568,508.1487299573285,,,,,,obstacle,Chair,,-3927.398682,636.90863,1764.184692,-0.688473,-0.480377,-0.341715,-0.422461
4709,3434,precomputed_fallback,635.6432960451466,-2363.711121599075,688.4226265446148,,,,,,obstacle,Chair,,-3919.984375,638.554749,1766.252319,-0.687919,-0.47916,-0.343388,-0.423388
4710,3434,precomputed_fallback,637.2106002214487,-2192.8674198551585,769.6023902400815,,,,,,obstacle,Chair,,-3911.888916,642.856934,1767.824829,-0.679961,-0.488546,-0.345412,-0.42387
4711,3434,precomputed_fallback,635.4022091854144,-2389.9907501365574,785.460597269231,,,,,,obstacle,Chair,,-3904.791992,644.213257,1769.4375,-0.676408,-0.487517,-0.347744,-0.428804
4712,3434,precomputed_fallback,665.2646526578633,-2101.000297754505,515.1352657799785,,,,,,obstacle,Chair,,-3898.854492,646.601624,1770.437622,-0.679971,-0.495852,-0.340783,-0.419091
4713,3435,precomputed_fallback,637.3817457519749,-2174.211732966716,677.6659202594294,,,,,,obstacle,Chair,,-3891.385498,648.419983,1772.101929,-0.678138,-0.4927,-0.343668,-0.4234
4714,3435,precomputed_fallback,637.8826688408103,-2119.6087043525986,881.4266203671142,,,,,,obstacle,Chair,,-3883.8479,650.389954,1773.701172,-0.676537,-0.49241,-0.344597,-0.425539
4715,3435,precomputed_fallback,778.6318333655222,-2103.1505302296096,618.3377819373741,,,,,,obstacle,Chair,,-3876.950684,652.507446,1774.852295,-0.679058,-0.494141,-0.341558,-0.421951
4716,3435,precomputed_fallback,152.60555037860422,-1650.162593621904,782.5565882539174,,,,,,obstacle,Table,,-3869.27124,654.44104,1776.223633,-0.675299,-0.491523,-0.345475,-0.427813
4717,3436,precomputed_fallback,911.6227479194872,-2105.6729655727377,605.5313935278555,,,,,,obstacle,Chair,,-3861.815918,656.505188,1777.32251,-0.674102,-0.490739,-0.346471,-0.429792
4718,3436,precomputed_fallback,853.263813180758,-2104.5660731202265,551.7987097287621,,,,,,obstacle,Chair,,-3854.484619,658.622131,1778.16333,-0.674021,-0.490674,-0.346277,-0.430147
4719,3436,precomputed_fallback,715.965565524185,-2101.961940698099,522.1093456772712,,,,,,obstacle,Chair,,-3846.782959,660.733093,1778.991821,-0.672548,-0.489675,-0.347404,-0.432675
4720,3436,precomputed_fallback,636.4330704392019,-2277.6219099048317,422.2121722705908,,,,,,obstacle,Chair,,-3839.360596,662.855774,1779.573608,-0.672177,-0.489505,-0.347354,-0.433484
4721,3437,precomputed_fallback,635.2530374472553,-2406.251187853798,356.37853517115764,,,,,,obstacle,Chair,,-3831.523193,665.019653,1780.016479,-0.671572,-0.488853,-0.34743,-0.435093
4722,3437,precomputed_fallback,637.8243764588128,-2125.962854666672,425.0359398919141,,,,,,obstacle,Chair,,-3823.643066,667.208252,1780.372681,-0.670994,-0.487914,-0.348044,-0.436545
4723,3437,precomputed_fallback,867.2350994939834,-2104.8310661575606,400.50457798604725,,,,,,obstacle,Chair,,-3815.804443,669.328247,1780.474731,-0.670595,-0.48701,-0.348135,-0.438093
4724,3437,precomputed_fallback,1087.6424941252048,-3000.0,458.9475405787589,,,,,,floor,,,-3807.897705,671.575317,1780.436401,-0.67175,-0.486301,-0.346691,-0.438256
4725,3438,yolo_refined,698.0945092017419,-2101.6229808207413,640.8823289618124,133.013885,-2076.632568,1673.910278,1254.0,298.0,participant,human,0.7393136024475098,-3799.662354,673.654297,1780.336426,-0.668593,-0.485239,-0.349324,-0.442153
4726,3438,yolo_refined,1706.585049530675,-3000.0,956.4341840715708,2167.316406,-1827.000488,1519.28479,1254.0,298.0,participant,human,0.7393136024475098,-3791.728516,675.819641,1779.932983,-0.668721,-0.485124,-0.348619,-0.442642
4727,3438,yolo_refined,636.6422547094116,-2254.819817235347,749.2055708419223,124.392097,-2061.718018,1678.815796,1254.0,298.0,participant,human,0.7393136024475098,-3783.557129,677.988525,1779.431763,-0.668365,-0.48468,-0.348718,-0.443587
4728,3438,yolo_refined,657.4092659275952,-2100.8513048312752,582.8278411737424,120.152504,-2052.82251,1681.158813,1254.0,298.0,participant,human,0.7393136024475098,-3775.128174,680.333252,1778.887939,-0.669644,-0.485634,-0.34634,-0.442476
4729,3439,precomputed_fallback,803.8800534149195,-2103.629412586478,611.290134430244,,,,,,obstacle,Chair,,-3766.736572,682.445557,1778.177002,-0.670227,-0.483385,-0.345838,-0.444445
4730,3439,precomputed_fallback,771.2737448669018,-2103.0109695494757,736.335782369059,,,,,,obstacle,Chair,,-3758.071045,684.622925,1777.579102,-0.667511,-0.483196,-0.347357,-0.447542
4731,3439,precomputed_fallback,677.8193253600166,-2101.2384219169826,686.9462106812678,,,,,,obstacle,Chair,,-3749.700439,686.79657,1776.651123,-0.667531,-0.48219,-0.347228,-0.448695
4732,3439,precomputed_fallback,704.0126170183503,-2101.7352294233706,454.46092718323393,,,,,,obstacle,Chair,,-3742.274902,687.897461,1775.459229,-0.671323,-0.479867,-0.343949,-0.448054
4733,3440,precomputed_fallback,673.4210315257474,-2101.154999588065,292.0296633889484,,,,,,floor,,,-3733.535889,690.140198,1774.431396,-0.671378,-0.479024,-0.343122,-0.449506
4734,3440,precomputed_fallback,853.5846255797164,-2104.5721579609567,209.5428209536292,,,,,,floor,,,-3723.809326,693.558167,1773.580933,-0.666851,-0.480592,-0.346063,-0.452307
4735,3440,precomputed_fallback,845.5922796198629,-2104.4205673354527,294.8454078870975,,,,,,obstacle,Chair,,-3715.124756,695.875366,1772.363403,-0.666707,-0.479867,-0.345767,-0.453513
4736,3440,precomputed_fallback,760.6540592506458,-2102.8095462385586,330.2324211804696,,,,,,obstacle,Chair,,-3706.909424,697.628174,1770.916992,-0.670837,-0.479049,-0.341568,-0.451466
4737,3441,precomputed_fallback,750.1195215933826,-2102.609737926846,657.7715494388356,,,,,,obstacle,Chair,,-3698.5896,699.203003,1769.531494,-0.668468,-0.473881,-0.345055,-0.457738
4738,3441,precomputed_fallback,774.6081048348274,-2103.0742122714173,877.7330706979783,,,,,,obstacle,Chair,,-3689.269043,701.283447,1768.530151,-0.666037,-0.468728,-0.348909,-0.463628
4739,3441,precomputed_fallback,889.1137367307178,-2198.7338995496893,884.9184569999999,,,,,,obstacle,Chair,,-3680.040039,703.264038,1767.273926,-0.662016,-0.466631,-0.350974,-0.469902
4740,3441,precomputed_fallback,713.4104438569789,-2101.9134777694767,715.1672607275866,,,,,,obstacle,Chair,,-3671.456055,705.661255,1765.502319,-0.66272,-0.465284,-0.350977,-0.470243
4741,3442,yolo_refined,637.1107677717437,-2203.749637563524,621.2143484117817,55.790051,-1951.71167,1696.623291,1240.0,416.0,participant,human,0.7070026993751526,-3663.752197,708.239868,1763.414063,-0.667041,-0.465696,-0.347965,-0.465944
4742,3442,yolo_refined,635.4185113270487,-2388.2137382041587,763.7055215087497,48.922874,-1946.564819,1696.786987,1240.0,416.0,participant,human,0.7070026993751526,-3654.33252,710.460693,1762.038452,-0.663469,-0.463603,-0.349437,-0.471991
4743,3442,yolo_refined,635.304026326417,-2400.693154515071,772.6771710891561,42.464233,-1938.904907,1696.196167,1240.0,416.0,participant,human,0.7070026993751526,-3645.600586,713.051758,1760.270752,-0.663802,-0.462675,-0.348924,-0.472812
4744,3442,yolo_refined,635.183755228687,-2413.8032832696986,789.8215633128358,36.724636,-1930.194336,1695.428345,1240.0,416.0,participant,human,0.7070026993751526,-3636.863281,715.691833,1758.539307,-0.664106,-0.462108,-0.348476,-0.47327
4745,3443,precomputed_fallback,634.3084016902853,-2509.221033759113,715.49439960877,,,,,,obstacle,Chair,,-3628.092285,718.366394,1756.884277,-0.664528,-0.461467,-0.347543,-0.473988
4746,3443,precomputed_fallback,1112.7682381883428,-2999.9999999999995,447.84258897626614,,,,,,floor,,,-3619.262451,721.100464,1755.354614,-0.66481,-0.46112,-0.346706,-0.474543
4747,3443,precomputed_fallback,153.5587205333618,-1609.3926407448082,593.318038735647,,,,,,obstacle,Table,,-3610.564209,723.849731,1753.917847,-0.665772,-0.460993,-0.345178,-0.474432
4748,3443,precomputed_fallback,154.38547171636492,-1574.0300073220792,753.1383325442803,,,,,,obstacle,Table,,-3601.652344,726.648438,1752.544678,-0.666692,-0.460178,-0.343796,-0.474934
4749,3444,yolo_refined,157.44251751534148,-1443.2709686076005,656.3358701087845,157.5820457547017,-1437.302926369446,671.3934938906676,1115.0,476.0,obstacle,human,0.9768249988555908,-3592.919434,729.359619,1751.369873,-0.666976,-0.459396,-0.343004,-0.475865
4750,3444,yolo_refined,158.5567350477727,-1395.612535257258,631.3617641312696,157.42325486340917,-1444.0948901368804,676.2113973207635,1115.0,476.0,obstacle,human,0.9768249988555908,-3584.052979,732.040161,1750.442993,-0.667357,-0.458408,-0.342347,-0.476755
4751,3444,yolo_refined,158.7295717703305,-1388.2197890629432,647.8241168131665,157.0679292340491,-1459.2932354614088,674.7634843828934,1115.0,476.0,obstacle,human,0.9768249988555908,-3575.044922,734.733032,1749.979004,-0.66828,-0.457172,-0.341082,-0.477555
4752,3444,yolo_refined,158.67992154090598,-1390.3434786307114,628.7775147036277,156.6874837205841,-1475.5660337428685,658.9053808243217,1115.0,476.0,obstacle,human,0.9768249988555908,-3565.959473,737.483093,1749.944092,-0.670003,-0.456469,-0.338986,-0.477304
4753,3445,precomputed_fallback,158.5471765770194,-1396.0213797854076,616.9352638375078,,,,,,obstacle,Table,,-3556.891357,740.183899,1750.134399,-0.671507,-0.455446,-0.337603,-0.477149
4754,3445,precomputed_fallback,156.60213174642422,-1479.2167942572487,619.1726471310058,,,,,,obstacle,Table,,-3547.187744,742.601074,1750.740356,-0.670649,-0.451893,-0.337225,-0.481978
4755,3445,precomputed_fallback,157.25158700055363,-1451.4376406879735,634.7025567396897,,,,,,obstacle,Table,,-3538.094971,745.125977,1751.531372,-0.672965,-0.450146,-0.336004,-0.481236
4756,3445,precomputed_fallback,157.1739629976464,-1454.75785264055,651.6729656999719,,,,,,obstacle,Table,,-3528.787598,747.56781,1752.620117,-0.673506,-0.449116,-0.334627,-0.482399
4757,3446,yolo_refined,155.84366823958408,-1511.6585584884413,766.3620483739808,-57.603062,-1804.643188,1670.574219,1122.0,435.0,participant,human,0.7935745120048523,-3519.564453,749.908752,1753.799072,-0.674134,-0.447683,-0.333249,-0.483807
4758,3446,yolo_refined,154.95589458578524,-1549.6313064288795,815.2974921935223,-65.313011,-1794.781982,1668.434204,1122.0,435.0,participant,human,0.7935745120048523,-3510.72998,752.298157,1754.922119,-0.675761,-0.448773,-0.330703,-0.482271
4759,3446,yolo_refined,154.8795562252708,-1552.8965275914811,815.5615834300563,-74.098221,-1784.869141,1665.659912,1122.0,435.0,participant,human,0.7935745120048523,-3501.631592,754.434753,1756.157471,-0.675651,-0.448654,-0.328349,-0.484141
4760,3446,yolo_refined,156.0707866888547,-1501.94401966445,718.5005774360372,-81.400635,-1774.185181,1663.183105,1122.0,435.0,participant,human,0.7935745120048523,-3492.816895,756.612549,1757.551147,-0.677821,-0.449711,-0.325009,-0.482377
4761,3447,precomputed_fallback,156.54500567845523,-1481.6602479129333,719.42785994818,,,,,,obstacle,Table,,-3483.390625,758.814148,1759.084961,-0.677058,-0.449213,-0.32306,-0.485214
4762,3447,precomputed_fallback,157.4727861542151,-1441.9762879313653,643.7950135946394,,,,,,obstacle,Table,,-3475.307617,760.285156,1760.371094,-0.678719,-0.451263,-0.319603,-0.483276
4763,3447,precomputed_fallback,158.1664661075897,-1412.3055110299629,611.9492227837086,,,,,,obstacle,Table,,-3466.499023,761.751648,1761.979736,-0.678932,-0.451216,-0.317245,-0.484573
4764,3447,precomputed_fallback,157.1010657927086,-1457.8758852345943,718.9700498572788,,,,,,obstacle,Table,,-3455.630615,766.141724,1762.776855,-0.679557,-0.437153,-0.325084,-0.491345
4765,3448,yolo_refined,215.17730202985783,-1555.071801227116,906.7,-117.072914,-1722.267212,1652.617798,1101.0,439.0,participant,human,0.5434577465057373,-3447.070801,767.200378,1764.541992,-0.679568,-0.436438,-0.323973,-0.492698
4766,3448,yolo_refined,153.5227784128533,-1610.9299932857996,861.2608975437863,-125.046448,-1711.773804,1650.556274,1101.0,439.0,participant,human,0.5434577465057373,-3439.454102,767.965942,1766.147827,-0.682815,-0.431644,-0.320773,-0.494522
4767,3448,yolo_refined,637.8075435768765,-2127.797719847488,652.6265318145449,-132.183716,-1701.198486,1648.669434,1101.0,439.0,participant,human,0.5434577465057373,-3431.091309,768.417542,1768.003174,-0.683254,-0.430328,-0.320006,-0.495559
4768,3448,yolo_refined,636.6282323659234,-2256.3483201927856,395.0483042388971,-139.342514,-1690.680908,1646.872803,1101.0,439.0,participant,human,0.5434577465057373,-3422.742676,768.411438,1769.787231,-0.683207,-0.428456,-0.319665,-0.497461
4769,3449,yolo_refined,635.5588976864028,-2372.910949077953,534.5019763721975,-146.547943,-1676.650879,1643.747559,1161.0,452.0,participant,human,0.7643641829490662,-3414.53418,768.180664,1771.45813,-0.683479,-0.426472,-0.31911,-0.499146
4770,3449,yolo_refined,635.265083522484,-2404.93810765236,687.3613278602945,-153.179382,-1664.502319,1642.238525,1161.0,452.0,participant,human,0.7643641829490662,-3406.426758,767.611755,1773.05127,-0.683135,-0.424738,-0.319576,-0.500794
4771,3449,yolo_refined,635.3341339062445,-2397.4112833467843,544.703566189203,-160.5504,-1652.947876,1640.680908,1161.0,452.0,participant,human,0.7643641829490662,-3398.392334,766.771057,1774.456177,-0.684226,-0.423243,-0.318339,-0.501359
4772,3449,yolo_refined,635.0538361210829,-2427.9650915555712,707.1214988994,-167.641495,-1643.240112,1639.615234,1161.0,452.0,participant,human,0.7643641829490662,-3390.618896,765.726563,1775.691772,-0.685861,-0.420836,-0.317425,-0.50173
4773,3450,precomputed_fallback,635.2055028476825,-2411.4326880850476,524.3290218466036,,,,,,obstacle,Chair,,-3382.370117,764.381897,1776.927124,-0.685544,-0.419453,-0.317485,-0.503281
4774,3450,precomputed_fallback,635.2275435169977,-2409.0301490044717,439.34771518673847,,,,,,obstacle,Chair,,-3374.706787,762.810852,1777.848022,-0.687547,-0.417294,-0.316431,-0.503007
4775,3450,precomputed_fallback,634.9225602153606,-2442.2747973692112,460.74380306458625,,,,,,obstacle,Chair,,-3367.100098,761.039978,1778.526611,-0.69006,-0.414921,-0.315083,-0.502375
4776,3450,precomputed_fallback,634.6993680399487,-2466.603819153379,419.4852943719054,,,,,,obstacle,Chair,,-3359.553467,759.099976,1779.034668,-0.692799,-0.412145,-0.313878,-0.501644
4777,3451,precomputed_fallback,634.7417390452811,-2461.985175556962,337.9631586937701,,,,,,obstacle,Chair,,-3352.123291,756.905334,1779.26123,-0.694945,-0.409266,-0.313151,-0.501487
4778,3451,precomputed_fallback,634.5493743700818,-2482.953851384337,296.3655575827895,,,,,,obstacle,Chair,,-3344.828125,754.555298,1779.291382,-0.697673,-0.40682,-0.311646,-0.500627
4779,3451,precomputed_fallback,633.6958292583904,-2575.994378355244,186.53393132700467,,,,,,floor,,,-3338.483398,752.604248,1778.799805,-0.705806,-0.399901,-0.306871,-0.497742
4780,3451,precomputed_fallback,953.1734926086727,-2900.093303946154,0.0,,,,,,floor,,,-3331.365723,750.289001,1778.366211,-0.710141,-0.397075,-0.305161,-0.494882
4781,3452,precomputed_fallback,961.480339620965,-3000.0,52.766969438487195,,,,,,floor,,,-3324.52832,747.410461,1777.849243,-0.713528,-0.394136,-0.30346,-0.493402
4782,3452,precomputed_fallback,729.0433781615011,-2763.1082831433005,0.0,,,,,,floor,,,-3317.541748,744.726501,1777.41687,-0.717139,-0.392448,-0.301378,-0.490783
4783,3452,precomputed_fallback,950.7490003776024,-3000.0,181.79183627753036,,,,,,floor,,,-3310.545898,741.859558,1776.78064,-0.719732,-0.389475,-0.300527,-0.489876
4784,3452,precomputed_fallback,633.674740674373,-2578.293135554163,157.91949755246085,,,,,,floor,,,-3303.480713,738.918396,1776.10791,-0.722214,-0.386935,-0.299859,-0.488644
4785,3453,precomputed_fallback,634.0114434082311,-2541.590916348942,52.73098109185298,,,,,,floor,,,-3296.324707,735.91925,1775.385254,-0.72439,-0.3846,-0.299239,-0.487646
4786,3453,precomputed_fallback,719.8849373069856,-2663.924938599587,0.0,,,,,,floor,,,-3289.606934,732.998169,1774.348877,-0.728552,-0.384402,-0.296577,-0.483207
4787,3453,precomputed_fallback,463.985271320616,-2443.4360528953976,0.0,,,,,,floor,,,-3282.412109,729.926147,1773.664429,-0.728212,-0.381817,-0.297959,-0.484916
4788,3453,precomputed_fallback,486.9918840144155,-2466.9848221846364,0.0,,,,,,floor,,,-3275.203857,726.784119,1772.858154,-0.729939,-0.379507,-0.2977,-0.484291
4789,3454,yolo_refined,473.0132989004919,-2335.646251706794,0.0,1638.822388,-2065.629639,1503.519897,1090.0,504.0,participant,human,0.6813430190086365,-3268.081787,723.450012,1772.056885,-0.731185,-0.377596,-0.297902,-0.483781
4790,3454,yolo_refined,558.5968967199738,-2442.3874572190653,-2.273736754432321e-13,1635.63208,-2066.743164,1499.421387,1090.0,504.0,participant,human,0.6813430190086365,-3260.864014,720.192017,1771.062988,-0.733135,-0.376004,-0.297805,-0.482127
4791,3454,yolo_refined,634.2923736732832,-2510.968164786755,108.48556653862944,1621.019531,-2071.943115,1504.509155,1090.0,504.0,participant,human,0.6813430190086365,-3253.022461,716.192322,1770.646729,-0.731865,-0.373003,-0.299,-0.485635
4792,3454,yolo_refined,634.2945550917025,-2510.730379675574,42.72964776170102,1612.755615,-2074.656738,1504.031006,1090.0,504.0,participant,human,0.6813430190086365,-3246.474609,713.536621,1769.070801,-0.737776,-0.372131,-0.296788,-0.478667
4793,3455,yolo_refined,634.7559268497298,-2460.4386365581745,130.4089848202375,1605.156128,-2077.459473,1503.673218,1076.0,474.0,participant,human,0.9092122912406921,-3238.746582,709.641418,1768.271362,-0.734865,-0.371849,-0.29886,-0.482064
4794,3455,yolo_refined,634.8483059252967,-2450.3688725185607,182.9916177922723,1596.855225,-2080.415771,1503.091919,1076.0,474.0,participant,human,0.9092122912406921,-3231.409912,706.111206,1767.218506,-0.735536,-0.369347,-0.299269,-0.482708
4795,3455,yolo_refined,634.9247424849609,-2442.036919475194,185.78112391032028,1588.022095,-2083.413574,1503.522583,1076.0,474.0,participant,human,0.9092122912406921,-3223.332275,701.362976,1766.376099,-0.734173,-0.370291,-0.300592,-0.483238
4796,3455,yolo_refined,634.0379170612882,-2538.7051606958926,106.84941296853252,1579.447876,-2086.55957,1504.852661,1076.0,474.0,participant,human,0.9092122912406921,-3215.733887,697.412537,1765.379761,-0.736295,-0.36751,-0.299641,-0.482724
4797,3456,yolo_refined,635.6709558941961,-2360.6960648712884,180.29740745024424,1570.644775,-2088.82373,1503.401855,1047.0,404.0,participant,human,0.9364578723907471,-3208.19873,693.264038,1764.064697,-0.735872,-0.367729,-0.300009,-0.482973
4798,3456,yolo_refined,636.5576370797498,-2264.0435463001627,625.0964649966131,1561.360596,-2091.986084,1504.756104,1047.0,404.0,participant,human,0.9364578723907471,-3200.674316,688.986938,1762.639526,-0.736218,-0.36809,-0.29992,-0.482225
4799,3456,yolo_refined,734.4793108109784,-2102.3130904409345,201.08818227017264,1551.927124,-2093.90625,1502.93457,1047.0,404.0,participant,human,0.9364578723907471,-3192.698486,684.220947,1761.416504,-0.734773,-0.365753,-0.301595,-0.485153
4800,3456,yolo_refined,156.36364837523206,-1489.4174449563448,518.5518972137347,-298.35498,-1310.821411,1653.504639,1047.0,404.0,participant,human,0.9364578723907471,-3184.932861,679.417053,1759.887939,-0.734544,-0.364975,-0.302078,-0.485786
4801,3457,yolo_refined,159.08924017547315,-1372.8356901631842,595.398974600877,159.51909945228343,-1354.449316679017,744.1526344638999,946.0,451.0,obstacle,human,0.970358669757843,-3177.361572,674.491638,1758.119385,-0.735189,-0.365494,-0.30158,-0.484727
4802,3457,yolo_refined,160.049687868785,-1331.754455084842,689.4710568717253,159.4242014462182,-1358.508389674641,738.5616746607635,946.0,451.0,obstacle,human,0.970358669757843,-3169.78125,669.44104,1756.159546,-0.735907,-0.365041,-0.30151,-0.484023
4803,3457,yolo_refined,160.47015029025533,-1313.770013351791,785.4170506047842,159.39838859107456,-1359.6124830860613,747.8139990593102,946.0,451.0,obstacle,human,0.970358669757843,-3162.03418,664.038513,1754.282471,-0.735301,-0.364586,-0.30208,-0.48493
4804,3457,yolo_refined,162.60043582765502,-1222.6512969913638,869.973331768573,159.35053098536358,-1361.659496748744,749.8439442340665,946.0,451.0,obstacle,human,0.970358669757843,-3154.398193,658.59436,1752.439819,-0.735282,-0.364434,-0.302312,-0.484928
4805,3458,precomputed_fallback,162.21599215950255,-1239.095108367796,756.0111376292662,,,,,,obstacle,Table,,-3147.37085,653.203369,1749.889404,-0.739048,-0.36667,-0.299642,-0.47914
4806,3458,precomputed_fallback,161.44680467514263,-1271.995569355248,734.739967881549,,,,,,obstacle,Table,,-3139.618408,647.135986,1747.945679,-0.738608,-0.365463,-0.300283,-0.480338
4807,3458,precomputed_fallback,161.4186630250788,-1273.1992723260696,774.3033750083484,,,,,,obstacle,Table,,-3131.749512,641.040771,1746.101563,-0.73568,-0.363641,-0.303877,-0.483941
4808,3458,precomputed_fallback,160.78611838454117,-1300.2551081164147,748.8578688986594,,,,,,obstacle,Table,,-3124.455322,634.775635,1743.858521,-0.73626,-0.363652,-0.304113,-0.482902
4809,3459,precomputed_fallback,160.659064541936,-1305.6895829056498,690.095194893315,,,,,,obstacle,Table,,-3117.015625,628.309082,1741.684448,-0.736126,-0.363512,-0.304866,-0.482737
4810,3459,precomputed_fallback,160.85684169321576,-1297.2300596006112,657.6857270453104,,,,,,obstacle,Table,,-3109.867432,622.05481,1739.605835,-0.73919,-0.362765,-0.305174,-0.478403
4811,3459,precomputed_fallback,161.11306496156612,-1286.2706201715655,623.3154429645319,,,,,,obstacle,Table,,-3102.807373,615.287537,1737.331909,-0.740794,-0.364203,-0.304632,-0.475164
4812,3459,precomputed_fallback,161.0038727858314,-1290.9410977741318,597.3591373432685,,,,,,obstacle,Table,,-3095.84668,608.289856,1735.081299,-0.743615,-0.363346,-0.30399,-0.471812
4813,3460,precomputed_fallback,161.1773974409507,-1283.5189266361588,658.8853900403058,,,,,,obstacle,Table,,-3088.374756,600.93219,1733.425171,-0.739925,-0.360783,-0.308645,-0.476535
4814,3460,precomputed_fallback,161.04084158071055,-1289.3598312839772,610.1896908266604,,,,,,obstacle,Table,,-3081.675781,593.658875,1731.231323,-0.743715,-0.36077,-0.307224,-0.471537
4815,3460,precomputed_fallback,161.0098470508592,-1290.6855604994198,644.2036201278454,,,,,,obstacle,Table,,-3074.52417,585.917969,1729.683472,-0.741899,-0.35868,-0.310162,-0.474061
4816,3460,precomputed_fallback,160.46180856224646,-1314.1268141350674,612.0398847196216,,,,,,obstacle,Table,,-3067.906494,578.21759,1728.041138,-0.74473,-0.357706,-0.309695,-0.470652
4817,3461,yolo_refined,160.47332084866775,-1313.6343990373475,638.0069858377242,-350.728912,-1172.002075,1574.756348,942.0,456.0,participant,human,0.44818803668022156,-3060.806152,569.952942,1727.104492,-0.743728,-0.355992,-0.311767,-0.472165
4818,3461,yolo_refined,160.654394545812,-1305.8893326785146,651.6484430426783,-351.517609,-1161.273682,1572.456543,942.0,456.0,participant,human,0.44818803668022156,-3054.269043,561.680603,1726.289185,-0.743436,-0.355339,-0.313184,-0.472179
4819,3461,yolo_refined,160.39361935146735,-1317.0434716660643,669.0088225179018,-354.372009,-1149.723633,1570.140381,942.0,456.0,participant,human,0.44818803668022156,-3047.438721,553.807678,1725.700317,-0.745606,-0.35156,-0.313857,-0.471139
4820,3461,yolo_refined,160.13480871831962,-1328.1135804655128,668.1728004576264,-354.342621,-1138.601074,1567.717651,942.0,456.0,participant,human,0.44818803668022156,-3040.776611,545.423401,1725.558472,-0.746628,-0.349633,-0.314574,-0.470474
4821,3462,precomputed_fallback,162.2570437370373,-1237.3392089900542,656.988436748019,,,,,,obstacle,Table,,-3034.418701,532.854004,1727.76001,-0.74054,-0.367484,-0.312224,-0.468052
4822,3462,precomputed_fallback,161.40256553455765,-1273.8878103869138,741.3690227770026,,,,,,obstacle,Table,,-3027.748779,524.191833,1728.211792,-0.741156,-0.364806,-0.313568,-0.468272
4823,3462,precomputed_fallback,160.11213580141705,-1329.0833692792723,669.3850624003951,,,,,,obstacle,Table,,-3021.283203,515.347229,1728.559692,-0.739984,-0.360056,-0.315455,-0.472517
4824,3462,precomputed_fallback,157.98081754677196,-1420.246258060762,697.6801966476187,,,,,,obstacle,Table,,-3014.854248,506.769714,1729.24646,-0.741137,-0.357016,-0.316538,-0.472292
