frame,video_frame,intersection_type,intersection_x,intersection_y,intersection_z,refined_intersection_x,refined_intersection_y,refined_intersection_z,gaze_2d_pixel_x,gaze_2d_pixel_y,object_type,object_class,yolo_confidence,head_position_x,head_position_y,head_position_z,head_quat_x,head_quat_y,head_quat_z,head_quat_w
14264,14285,yolo_refined,-9959.665897273138,-1219.9445845385046,947.713013,-9876.653987952941,-1047.4112453570424,947.713013,890.0,408.0,obstacle,Container,0.9228606820106506,-9154.066406,-317.325165,1528.594604,0.801168,-0.351596,-0.215649,0.433597
14265,14285,yolo_refined,-9931.278224653848,-1215.3719734939712,947.713013,-9876.677556722529,-1046.7949581236378,947.713013,890.0,408.0,obstacle,Container,0.9228606820106506,-9160.495117,-322.9245,1527.514526,0.800934,-0.351022,-0.215889,0.434374
14266,14286,yolo_refined,-9871.053709557083,-1193.8499495873125,945.343716288449,-9877.12423494947,-1035.1150064966732,947.713013,899.0,370.0,obstacle,Container,0.921729564666748,-9166.864258,-328.530426,1526.353394,0.800838,-0.350662,-0.215449,0.435059
14267,14286,yolo_refined,-10681.461215986754,-2455.2409295853267,0.0,-9877.066279768493,-1036.6304457312476,947.713013,899.0,370.0,obstacle,Container,0.921729564666748,-9173.317383,-334.022644,1525.211182,0.800979,-0.350029,-0.215178,0.435443
14268,14286,yolo_refined,-10854.559235503975,-2662.7790688638024,0.0,-9877.037890133177,-1037.3727912211677,947.713013,899.0,370.0,obstacle,Container,0.921729564666748,-9179.845703,-339.533142,1524.18042,0.801147,-0.349783,-0.2141,0.435864
14269,14286,yolo_refined,-11000.0,-2844.947495792978,74.08557723616832,-9876.890301221634,-1041.2320152520613,947.713013,899.0,370.0,obstacle,Container,0.921729564666748,-9186.519531,-345.00885,1523.25769,0.801332,-0.348921,-0.213192,0.436658
14270,14287,yolo_refined,-11000.0,-2844.2352697315455,98.68997977533876,-9871.363697036282,-1185.7442516965,947.713013,820.0,426.0,obstacle,Container,0.9221221804618835,-9193.249023,-350.364258,1522.412598,0.801871,-0.34757,-0.212067,0.437294
14271,14287,yolo_refined,-11000.0,-2827.7246215339856,82.11248740439669,-9871.292258095136,-1187.612270611522,947.713013,820.0,426.0,obstacle,Container,0.9221221804618835,-9200.070313,-355.727325,1521.656372,0.802393,-0.346337,-0.210994,0.437833
14272,14287,yolo_refined,-10008.236998834447,-1251.6656117687694,947.713013,-9871.146908632065,-1191.4129364942075,947.713013,820.0,426.0,obstacle,Container,0.9221221804618835,-9206.948242,-361.050873,1520.737549,0.802411,-0.345186,-0.20985,0.439256
14273,14287,yolo_refined,-11000.0,-2375.358788916534,592.2737387675755,-9870.935918206691,-1196.93001302379,947.713013,820.0,426.0,obstacle,Container,0.9221221804618835,-9213.987305,-366.271332,1519.95752,0.802813,-0.343684,-0.208479,0.440351
14274,14288,precomputed_fallback,-11000.0,-2821.762532396813,253.6144514704231,,,,,,floor,unknown,,-9220.801758,-371.478699,1518.990601,0.803871,-0.342507,-0.206154,0.440433
14275,14288,precomputed_fallback,-11000.0,-2765.9355974575665,327.7792745227566,,,,,,floor,unknown,,-9227.841797,-376.581177,1518.18457,0.804506,-0.341433,-0.204067,0.441079
14276,14288,precomputed_fallback,-10660.74566354337,-3000.0,207.89245359527013,,,,,,floor,unknown,,-9234.776367,-381.761871,1517.523193,0.805537,-0.340608,-0.201598,0.44097
14277,14288,none,,,,,,,,,,,,-9241.798828,-386.804443,1517.109619,0.807104,-0.338985,-0.199112,0.440486
14278,14289,none,,,,,,,,,,,,-9248.630859,-392.007782,1516.963501,0.809146,-0.337223,-0.19599,0.43949
14279,14289,none,,,,,,,,,,,,-9255.823242,-397.093719,1516.891968,0.809521,-0.334993,-0.19431,0.441247
14280,14289,precomputed_fallback,-10126.81466606395,-1204.6689365521174,947.713013,,,,,,obstacle,unknown,,-9261.977539,-401.715759,1516.67749,0.815211,-0.329093,-0.189699,0.437198
14281,14289,none,,,,,,,,,,,,-9268.672852,-406.820679,1516.767822,0.817412,-0.326461,-0.186469,0.436453
14282,14290,precomputed_fallback,-10031.544621646108,-1064.1332716546965,947.713013,,,,,,obstacle,unknown,,-9275.154297,-411.912689,1516.749146,0.819969,-0.323355,-0.18304,0.435418
14283,14290,none,,,,,,,,,,,,-9281.78418,-417.085876,1517.013794,0.822181,-0.319549,-0.180281,0.435208
14284,14290,precomputed_fallback,-10018.72200712246,-1012.8011972972693,947.713013,,,,,,obstacle,unknown,,-9288.175781,-422.322479,1517.157471,0.824717,-0.314944,-0.177634,0.434854
14285,14290,none,,,,,,,,,,,,-9294.360352,-427.641388,1517.161987,0.827137,-0.310115,-0.17438,0.435045
14286,14291,none,,,,,,,,,,,,-9300.357422,-432.929962,1517.27356,0.83077,-0.304899,-0.170787,0.433232
14287,14291,none,,,,,,,,,,,,-9306.292969,-438.393158,1517.495361,0.833621,-0.299003,-0.167721,0.433062
14288,14291,none,,,,,,,,,,,,-9312.107422,-443.757202,1517.849854,0.836417,-0.294258,-0.163565,0.43251
14289,14291,none,,,,,,,,,,,,-9317.629883,-449.120209,1518.1698,0.839828,-0.289434,-0.159162,0.430796
14290,14292,none,,,,,,,,,,,,-9322.942383,-454.294861,1518.574219,0.843967,-0.285427,-0.153074,0.427574
14291,14292,none,,,,,,,,,,,,-9328.5,-459.775391,1518.878906,0.845605,-0.281224,-0.149732,0.428306
14292,14292,none,,,,,,,,,,,,-9333.650391,-464.992371,1519.364868,0.849085,-0.277993,-0.14449,0.42532
14293,14292,none,,,,,,,,,,,,-9338.902344,-470.373779,1519.918213,0.851481,-0.274603,-0.139813,0.424294
14294,14293,none,,,,,,,,,,,,-9344.098633,-475.62854,1520.560059,0.853805,-0.271268,-0.135699,0.423103
14295,14293,none,,,,,,,,,,,,-9349.330078,-480.564575,1521.336548,0.859402,-0.270262,-0.128229,0.41466
14296,14293,none,,,,,,,,,,,,-9353.99707,-485.811218,1521.60498,0.86271,-0.266847,-0.123499,0.411426
14297,14293,none,,,,,,,,,,,,-9358.697266,-490.90506,1521.831055,0.8651,-0.264089,-0.119196,0.409453
14298,14294,precomputed_fallback,-9494.89176972008,-1621.5901103557103,0.0,,,,,,floor,unknown,,-9364.0625,-495.938232,1522.200562,0.86565,-0.262499,-0.116783,0.410008
14299,14294,precomputed_fallback,-9482.881906658353,-1583.7590252845312,0.0,,,,,,floor,unknown,,-9368.827148,-500.893585,1522.283081,0.867136,-0.260238,-0.114169,0.409044
14300,14294,none,,,,,,,,,,,,-9373.353516,-505.666321,1522.146973,0.869868,-0.259239,-0.109281,0.405195
14301,14294,none,,,,,,,,,,,,-9378.101563,-510.557465,1522.079712,0.87034,-0.257346,-0.107282,0.405921
14302,14295,none,,,,,,,,,,,,-9382.500977,-515.342041,1521.894531,0.871842,-0.25622,-0.104428,0.404151
14303,14295,precomputed_fallback,-9551.720942533491,-1554.7928162653548,0.0,,,,,,floor,unknown,,-9386.764648,-519.911804,1521.817383,0.874832,-0.255338,-0.101015,0.399083
14304,14295,precomputed_fallback,-9557.152604935914,-1494.4532459041443,0.0,,,,,,floor,unknown,,-9391.373047,-524.758118,1521.773315,0.87515,-0.254113,-0.099842,0.399462
14305,14295,precomputed_fallback,-9679.570260518383,-1406.2645181141966,0.0,,,,,,floor,unknown,,-9395.806641,-529.441101,1521.811523,0.876408,-0.253337,-0.097545,0.397762
14306,14296,precomputed_fallback,-9712.51107112178,-1433.2220267469932,0.0,,,,,,floor,unknown,,-9400.151367,-534.337952,1521.553833,0.876566,-0.252101,-0.097681,0.398166
14307,14296,precomputed_fallback,-9701.433386589088,-1450.2289363313523,0.0,,,,,,floor,unknown,,-9404.259766,-539.02594,1521.362427,0.878054,-0.251387,-0.095358,0.395894
14308,14296,precomputed_fallback,-9714.96065113496,-1483.5897909379069,0.0,,,,,,floor,unknown,,-9408.845703,-543.74646,1521.289795,0.877667,-0.250477,-0.095614,0.397266
14309,14296,precomputed_fallback,-9827.04342113918,-1488.109161670135,0.0,,,,,,floor,unknown,,-9412.860352,-548.43988,1520.828369,0.878578,-0.250166,-0.094605,0.395686
14310,14297,precomputed_fallback,-9948.379390560098,-1504.5028419353084,0.0,,,,,,floor,unknown,,-9417.250977,-552.886902,1520.697388,0.879223,-0.250168,-0.094029,0.394387
14311,14297,precomputed_fallback,-9922.349107184797,-1538.181431532009,0.0,,,,,,floor,unknown,,-9421.582031,-557.306091,1520.544067,0.879357,-0.250167,-0.093714,0.394165
14312,14297,precomputed_fallback,-9889.983269252829,-1570.246021942013,0.0,,,,,,floor,unknown,,-9425.791992,-561.760071,1520.238037,0.879325,-0.250126,-0.094313,0.394118
14313,14297,precomputed_fallback,-9855.493697089394,-1585.026591204495,0.0,,,,,,floor,unknown,,-9429.852539,-566.076721,1519.94104,0.879737,-0.250845,-0.094176,0.392773
14314,14298,precomputed_fallback,-9847.566119309864,-1572.582963511017,0.0,,,,,,floor,unknown,,-9434.182617,-570.261719,1519.875854,0.879473,-0.251485,-0.094953,0.392767
14315,14298,precomputed_fallback,-9824.682526892724,-1574.8199538159208,0.0,,,,,,floor,unknown,,-9438.389648,-574.544373,1519.718628,0.878912,-0.252162,-0.095901,0.393359
14316,14298,precomputed_fallback,-9827.061239620814,-1575.8219448602956,0.0,,,,,,floor,unknown,,-9442.632813,-578.703491,1519.643921,0.878416,-0.253419,-0.096885,0.393418
14317,14298,precomputed_fallback,-9850.823507527595,-1577.816747385746,0.0,,,,,,floor,unknown,,-9446.832031,-582.920044,1519.522217,0.87772,-0.254714,-0.098404,0.393757
14318,14299,precomputed_fallback,-9858.398609096168,-1588.217603625681,0.0,,,,,,floor,unknown,,-9450.870117,-587.12677,1519.304688,0.877248,-0.256326,-0.099646,0.39345
14319,14299,precomputed_fallback,-9932.290578637225,-1648.7604863138502,0.0,,,,,,floor,unknown,,-9455.111328,-591.265198,1519.197754,0.876463,-0.258117,-0.1017,0.393505
14320,14299,precomputed_fallback,-9969.47226062209,-1666.307050260251,0.0,,,,,,floor,unknown,,-9459.333984,-595.533936,1518.959473,0.875126,-0.259748,-0.104318,0.394718
14321,14299,none,,,,,,,,,,,,-9463.594727,-599.793091,1518.802612,0.874256,-0.261285,-0.106919,0.394936
14322,14300,none,,,,,,,,,,,,-9467.780273,-604.059265,1518.587158,0.873704,-0.262976,-0.10947,0.394336
14323,14300,none,,,,,,,,,,,,-9471.878906,-608.501892,1518.278564,0.873003,-0.264205,-0.112518,0.394211
14324,14300,none,,,,,,,,,,,,-9476.053711,-612.960449,1518.048096,0.872494,-0.265687,-0.115478,0.393484
14325,14300,precomputed_fallback,-10652.810956525364,-2424.0008324645037,0.0,,,,,,floor,unknown,,-9480.329102,-617.534607,1517.786499,0.871626,-0.267323,-0.118647,0.393358
14326,14301,precomputed_fallback,-10751.601554584751,-2418.81743764937,2.273736754432321e-13,,,,,,floor,unknown,,-9484.475586,-622.280334,1517.317383,0.870546,-0.268878,-0.121761,0.393736
14327,14301,none,,,,,,,,,,,,-9488.643555,-627.092468,1516.843018,0.869797,-0.270862,-0.124336,0.393227
14328,14301,precomputed_fallback,-11000.0,-2051.8003815491124,291.1725086875847,,,,,,floor,unknown,,-9492.638672,-632.110413,1516.16748,0.868784,-0.272683,-0.127238,0.393279
14329,14301,precomputed_fallback,-11000.0,-2195.707313320497,226.70028099963224,,,,,,floor,unknown,,-9496.84082,-637.142883,1515.501953,0.867414,-0.275159,-0.129977,0.393684
14330,14302,precomputed_fallback,-11000.0,-2240.0305109527967,133.02652722857874,,,,,,floor,unknown,,-9500.941406,-642.273987,1514.710205,0.866894,-0.277663,-0.132255,0.392309
14331,14302,precomputed_fallback,-10039.884046715366,-1233.1573690388389,947.713013,,,,,,obstacle,unknown,,-9505.104492,-647.688049,1513.851074,0.865072,-0.280149,-0.135821,0.393344
14332,14302,precomputed_fallback,-9973.342123543613,-1218.3557673559274,947.713013,,,,,,obstacle,unknown,,-9509.451172,-653.129761,1513.001709,0.863616,-0.282621,-0.139111,0.393626
14333,14302,none,,,,,,,,,,,,-9513.69043,-658.719604,1511.931519,0.862484,-0.286053,-0.141807,0.392664
14334,14303,none,,,,,,,,,,,,-9518.107422,-664.550964,1510.818359,0.860414,-0.288918,-0.145296,0.393832
14335,14303,none,,,,,,,,,,,,-9522.384766,-670.455139,1509.512817,0.859356,-0.292464,-0.147906,0.392551
14336,14303,precomputed_fallback,-9937.045771259853,-1225.8342579906052,947.713013,,,,,,obstacle,unknown,,-9526.795898,-676.588501,1508.077026,0.857652,-0.29614,-0.150969,0.392355
14337,14303,none,,,,,,,,,,,,-9530.855469,-682.964355,1506.265625,0.857011,-0.299114,-0.153601,0.390474
14338,14304,none,,,,,,,,,,,,-9535.40625,-689.438416,1504.509033,0.85464,-0.302378,-0.1578,0.391482
14339,14304,none,,,,,,,,,,,,-9539.819336,-696.041138,1502.725098,0.853472,-0.30709,-0.159991,0.389465
14340,14304,yolo_refined,-9979.897546353848,-1091.515926388216,947.713013,-10068.294737505155,-1250.7925622975245,947.713013,973.0,477.0,obstacle,Container,0.9015297293663025,-9544.37793,-702.864868,1500.866699,0.851887,-0.311828,-0.16303,0.387908
14341,14304,yolo_refined,-10024.931037874834,-1101.9774776294253,947.713013,-10078.740631939037,-1249.1115662517866,947.713013,973.0,477.0,obstacle,Container,0.9015297293663025,-9548.916016,-709.969177,1498.903442,0.850007,-0.316841,-0.166133,0.386652
14342,14305,yolo_refined,-10001.33871377396,-1098.1455821872746,947.713013,-10004.464695386736,-1251.792121869318,947.7130130000002,908.0,505.0,obstacle,Container,0.8820075392723083,-9553.529297,-717.257324,1496.871948,0.848231,-0.322469,-0.169211,0.384558
14343,14305,yolo_refined,-9949.4441134499,-1103.9301434872764,947.713013,-10013.298166280956,-1248.7450756725016,947.713013,908.0,505.0,obstacle,Container,0.8820075392723083,-9558.140625,-724.796448,1494.793701,0.846469,-0.328146,-0.172058,0.382369
14344,14305,yolo_refined,-9972.169590102509,-1156.0187377732493,947.713013,-10024.173241980488,-1247.7552194774005,947.713013,908.0,505.0,obstacle,Container,0.8820075392723083,-9562.757813,-732.640869,1492.540161,0.844285,-0.333593,-0.175467,0.380933
14345,14305,yolo_refined,-11000.0,-2182.1936210393214,16.34847496065322,-10031.554306288981,-1242.9099856312894,947.7130129999999,908.0,505.0,obstacle,Container,0.8820075392723083,-9567.264648,-740.658142,1490.210205,0.842436,-0.33986,-0.1782,0.378208
14346,14306,yolo_refined,-10063.848042164243,-1142.986487146404,947.713013,-10068.4027975139,-1109.023749487075,947.7130130000002,1028.0,557.0,obstacle,Container,0.8917906284332275,-9571.529297,-749.116943,1487.702026,0.83996,-0.346613,-0.18097,0.376268
14347,14306,yolo_refined,-10020.817630155583,-1089.535836016378,947.713013,-10074.396349981298,-1104.1967933658955,947.713013,1028.0,557.0,obstacle,Container,0.8917906284332275,-9576.386719,-757.233582,1485.506836,0.838044,-0.353266,-0.184102,0.372816
14348,14306,yolo_refined,-9983.636592976294,-1067.729127174884,947.713013,-10078.515281114289,-1098.2541761060188,947.713013,1028.0,557.0,obstacle,Container,0.8917906284332275,-9581.253906,-765.554077,1483.311279,0.835657,-0.361419,-0.186588,0.369106
14349,14306,yolo_refined,-9929.64140305642,-1043.228043646971,947.713013,-10085.894386642745,-1095.8747434598747,947.7130130000002,1028.0,557.0,obstacle,Container,0.8917906284332275,-9585.771484,-774.326111,1480.832764,0.832834,-0.368582,-0.18987,0.366722
14350,14307,yolo_refined,-9893.077873495293,-1019.300817086074,947.713013,-10152.19249385843,-1272.4066400018696,947.713013,923.0,447.0,obstacle,Container,0.8714479207992554,-9590.188477,-783.35614,1478.285767,0.829945,-0.376413,-0.19243,0.363972
14351,14307,yolo_refined,-9898.49569735458,-1011.7580917745278,947.713013,-10158.023988137067,-1265.8760713918693,947.7130129999999,923.0,447.0,obstacle,Container,0.8714479207992554,-9594.649414,-792.445984,1475.705444,0.827169,-0.384285,-0.195019,0.360671
14352,14307,yolo_refined,-9905.067388651076,-1008.2276567717174,947.713013,-10164.071268290389,-1259.9918978644905,947.713013,923.0,447.0,obstacle,Container,0.8714479207992554,-9599.112305,-801.726196,1473.111572,0.824308,-0.39171,-0.197862,0.357674
14353,14307,yolo_refined,-9944.23965540891,-1042.907202201287,947.713013,-10182.737166433091,-1263.9548258181344,947.7130129999999,923.0,447.0,obstacle,Container,0.8714479207992554,-9603.520508,-811.325012,1470.312378,0.819835,-0.39724,-0.203559,0.358657
14354,14308,yolo_refined,-9955.210962164878,-1065.9874517909593,947.713013,-9963.385781896168,-1064.3426054990312,947.7130130000002,943.0,677.0,obstacle,Container,0.8565276861190796,-9607.69043,-821.041382,1467.62439,0.817183,-0.404019,-0.206105,0.35567
14355,14308,yolo_refined,-9936.78727808804,-1051.2506677091674,947.713013,-9968.159295272568,-1063.6468136173287,947.713013,943.0,677.0,obstacle,Container,0.8565276861190796,-9612.116211,-830.444275,1465.046997,0.814833,-0.410264,-0.209397,0.351971
14356,14308,yolo_refined,-9939.93710062764,-1041.815519665393,947.713013,-9972.856079765703,-1063.4013797800778,947.713013,943.0,677.0,obstacle,Container,0.8565276861190796,-9616.496094,-839.810791,1462.370605,0.81246,-0.416297,-0.212887,0.348258
14357,14308,yolo_refined,-9932.05399784787,-1009.463431454019,947.713013,-9981.967676829267,-1063.5250938237348,947.713013,943.0,677.0,obstacle,Container,0.8565276861190796,-9621.550781,-848.762024,1460.167603,0.808692,-0.42336,-0.217594,0.345596
14358,14309,yolo_refined,-9925.666009469602,-997.3574312923516,947.713013,-9973.302915411905,-1057.6393441130617,947.713013,938.0,693.0,obstacle,Container,0.8589655756950378,-9625.864258,-857.690674,1457.486328,0.806237,-0.42882,-0.22174,0.341946
14359,14309,yolo_refined,-9935.50860717095,-1003.8448450254152,947.713013,-9979.75257730602,-1057.6634787189716,947.7130129999999,938.0,693.0,obstacle,Container,0.8589655756950378,-9630.150391,-866.494751,1454.707031,0.803534,-0.433886,-0.226403,0.338849
14360,14309,yolo_refined,-9953.040967034623,-995.1477391288882,947.713013,-9983.540914170211,-1055.6775981057915,947.713013,938.0,693.0,obstacle,Container,0.8589655756950378,-9634.557617,-874.866638,1452.245483,0.801769,-0.438962,-0.230007,0.33403
14361,14309,yolo_refined,-9973.902235017931,-978.3397943729616,947.713013,-9995.93033070173,-1057.6508459948639,947.7130129999999,938.0,693.0,obstacle,Container,0.8589655756950378,-9639.15625,-883.03894,1449.843018,0.798258,-0.442133,-0.237109,0.333288
14362,14310,precomputed_fallback,-9986.385393920087,-963.814334553644,947.713013,,,,,,obstacle,unknown,,-9643.486328,-891.03479,1447.131348,0.79524,-0.445911,-0.243242,0.331044
14363,14310,precomputed_fallback,-9999.027386204993,-956.8749137619212,947.713013,,,,,,obstacle,unknown,,-9647.597656,-898.529541,1444.251587,0.793946,-0.449647,-0.247695,0.325752
14364,14310,precomputed_fallback,-10042.312790236449,-982.8338942844458,947.713013,,,,,,obstacle,unknown,,-9651.569336,-906.072144,1440.755981,0.790688,-0.452519,-0.253871,0.324944
14365,14310,precomputed_fallback,-10034.11805787421,-984.5161177872694,947.713013,,,,,,obstacle,unknown,,-9655.311523,-912.582947,1437.728638,0.793354,-0.455193,-0.255699,0.313061
14366,14311,yolo_refined,-10085.817591036346,-1029.1334729258274,947.713013,-9994.60456759932,-983.9845222638905,947.7130130000002,1009.0,761.0,obstacle,Container,0.7707433700561523,-9658.384766,-920.487488,1434.202271,0.790021,-0.457681,-0.261092,0.313409
14367,14311,yolo_refined,-10058.372491680737,-1011.5184028410512,947.713013,-9992.684207525912,-979.0539189570549,947.713013,1009.0,761.0,obstacle,Container,0.7707433700561523,-9662.394531,-926.34021,1432.065308,0.79114,-0.460088,-0.263512,0.304921
14368,14311,yolo_refined,-10052.688128005246,-1009.7341472452996,947.713013,-9990.552239772356,-975.392870392383,947.7130129999999,1009.0,761.0,obstacle,Container,0.7707433700561523,-9666.041016,-932.151489,1429.628174,0.791592,-0.463147,-0.265346,0.297437
14369,14311,yolo_refined,-10035.891671861871,-1008.9160024802976,947.713013,-9990.169872582363,-973.0395731711102,947.713013,1009.0,761.0,obstacle,Container,0.7707433700561523,-9669.572266,-937.673401,1427.090942,0.791663,-0.465501,-0.26757,0.291522
14370,14311,yolo_refined,-9999.238278915946,-981.91042558783,947.713013,-9991.220403199977,-971.8238236172966,947.713013,1009.0,761.0,obstacle,Container,0.7707433700561523,-9673.116211,-942.858337,1424.542847,0.791452,-0.467272,-0.27013,0.286861
14371,14312,yolo_refined,-9986.34284405384,-967.2861183617252,947.713013,-10035.039336672646,-980.9863892450942,947.713013,1020.0,700.0,obstacle,Container,0.8284695744514465,-9676.451172,-947.816345,1422.093628,0.791468,-0.470409,-0.270566,0.281224
14372,14312,yolo_refined,-10014.44871256309,-981.7904708739228,947.713013,-10033.76116371106,-980.3432216012629,947.7130130000002,1020.0,700.0,obstacle,Container,0.8284695744514465,-9679.757813,-952.520996,1419.659912,0.791223,-0.472798,-0.271444,0.27703
14373,14312,yolo_refined,-10016.513106304494,-995.5451476456852,947.713013,-10026.45720396311,-977.7976038516445,947.713013,1020.0,700.0,obstacle,Container,0.8284695744514465,-9682.510742,-957.099243,1416.814575,0.791819,-0.476529,-0.270116,0.270147
14374,14312,yolo_refined,-9988.526346473182,-985.9440164190872,947.713013,-10026.748825606268,-979.1594173468181,947.713013,1020.0,700.0,obstacle,Container,0.8284695744514465,-9685.791016,-961.363464,1414.480225,0.790509,-0.479507,-0.270497,0.268328
14375,14313,yolo_refined,-9962.59027499764,-963.3077966562396,947.713013,-10029.162285061446,-1012.2690185632691,947.713013,974.0,676.0,obstacle,Container,0.8266206979751587,-9689.05957,-965.247375,1411.903931,0.789315,-0.482205,-0.271698,0.265784
14376,14313,yolo_refined,-9959.70643310698,-961.5392131222432,947.713013,-10026.570515233994,-1011.5873435745933,947.7130129999999,974.0,676.0,obstacle,Container,0.8266206979751587,-9691.951172,-968.927429,1409.217041,0.7886,-0.485367,-0.271429,0.262402
14377,14313,yolo_refined,-9988.468156221528,-992.1637787436064,947.713013,-10025.92249192397,-1012.1276115669549,947.713013,974.0,676.0,obstacle,Container,0.8266206979751587,-9694.482422,-972.695557,1406.032227,0.787736,-0.487661,-0.271905,0.260243
14378,14313,yolo_refined,-9964.8529387092,-968.5231528205568,947.713013,-10022.56534234994,-1010.553992244541,947.713013,974.0,676.0,obstacle,Container,0.8266206979751587,-9697.249023,-975.680359,1403.369019,0.787314,-0.490825,-0.271254,0.25622
14379,14314,yolo_refined,-9951.018298126057,-953.2967294636414,947.713013,-10008.793697678819,-1002.7676540549654,947.713013,976.0,690.0,obstacle,Container,0.8649855852127075,-9701.071289,-976.842041,1402.155029,0.78722,-0.495109,-0.268379,0.251247
14380,14314,yolo_refined,-9942.255190506336,-953.0610489287552,947.713013,-10006.701975166467,-1003.2734029457379,947.7130130000002,976.0,690.0,obstacle,Container,0.8649855852127075,-9703.445313,-979.541687,1398.740112,0.786261,-0.497876,-0.267932,0.249249
14381,14314,yolo_refined,-9959.272833786856,-1007.1206111890637,947.713013,-9999.527222171528,-1001.4994116428708,947.7130130000002,976.0,690.0,obstacle,Container,0.8649855852127075,-9705.473633,-982.059204,1395.198242,0.786155,-0.501759,-0.265606,0.244237
14382,14314,yolo_refined,-9944.719160637547,-995.8827951815456,947.713013,-9997.196097769023,-1000.3947974088519,947.7130130000002,976.0,690.0,obstacle,Container,0.8649855852127075,-9707.651367,-984.322449,1391.679443,0.785459,-0.504323,-0.265489,0.241307
14383,14315,yolo_refined,-9934.954090677042,-985.9481396166124,947.713013,-9969.973889429113,-997.2516861428228,947.7130129999999,967.0,727.0,obstacle,Container,0.8474752902984619,-9709.740234,-986.431396,1387.989746,0.784569,-0.5066,-0.265081,0.239877
14384,14315,yolo_refined,-9934.957597035078,-989.720675493502,947.713013,-9968.54699784681,-997.3540865988605,947.7130129999999,967.0,727.0,obstacle,Container,0.8474752902984619,-9711.673828,-988.410034,1384.136841,0.783434,-0.509059,-0.265203,0.23824
14385,14315,yolo_refined,-9941.84179968101,-996.8260258896224,947.713013,-9965.7326104959,-997.5125883834893,947.713013,967.0,727.0,obstacle,Container,0.8474752902984619,-9713.463867,-990.182556,1380.261353,0.782591,-0.51159,-0.264326,0.236557
14386,14315,yolo_refined,-9944.232664084506,-1000.121878401154,947.713013,-9963.970653388455,-997.6853114025085,947.7130130000002,967.0,727.0,obstacle,Container,0.8474752902984619,-9715.18457,-991.780518,1376.224365,0.781586,-0.513909,-0.264013,0.235197
14387,14316,precomputed_fallback,-9933.231129369287,-993.2351754984214,947.713013,,,,,,obstacle,unknown,,-9716.776367,-993.184265,1372.051392,0.78047,-0.516003,-0.263951,0.234387
14388,14316,precomputed_fallback,-9918.418007360142,-992.1753943664434,947.713013,,,,,,obstacle,unknown,,-9718.255859,-994.437195,1367.697144,0.779436,-0.518066,-0.26373,0.233525
14389,14316,precomputed_fallback,-9927.007621008335,-1011.6016313194584,947.713013,,,,,,obstacle,unknown,,-9719.046875,-995.390808,1363.500122,0.779186,-0.522533,-0.261046,0.227341
14390,14316,precomputed_fallback,-9913.899858681349,-1005.2918202552077,947.713013,,,,,,obstacle,unknown,,-9720.344727,-996.304749,1358.920166,0.778669,-0.524985,-0.25962,0.225083
14391,14317,precomputed_fallback,-9899.417601609914,-995.8628003911556,947.713013,,,,,,obstacle,unknown,,-9721.494141,-997.137634,1353.927612,0.777487,-0.526408,-0.259412,0.226086
14392,14317,precomputed_fallback,-9882.970569586068,-986.4069819933112,947.713013,,,,,,obstacle,unknown,,-9722.631836,-997.628662,1348.84668,0.776753,-0.527124,-0.25968,0.226633
14393,14317,precomputed_fallback,-9879.759855301949,-966.1975702588974,907.7079887254392,,,,,,obstacle,unknown,,-9723.661133,-997.851196,1343.695313,0.776531,-0.527893,-0.259405,0.225915
14394,14317,precomputed_fallback,-9879.735048954954,-966.846218246376,916.0360431325312,,,,,,obstacle,unknown,,-9724.630859,-998.026794,1338.212646,0.775795,-0.528971,-0.258966,0.226426
14395,14318,precomputed_fallback,-9883.081845543613,-974.736622134856,947.713013,,,,,,obstacle,unknown,,-9725.887695,-997.954895,1332.133057,0.772476,-0.529347,-0.260958,0.234465
14396,14318,precomputed_fallback,-9919.941758822237,-994.9117254137334,947.713013,,,,,,obstacle,unknown,,-9726.738281,-997.726807,1326.615967,0.77158,-0.530785,-0.26054,0.23463
14397,14318,precomputed_fallback,-9905.81405365416,-989.37533233283,947.713013,,,,,,obstacle,unknown,,-9727.402344,-997.045837,1321.013916,0.7717,-0.529962,-0.261037,0.23554
14398,14318,precomputed_fallback,-9905.931916761208,-991.9307654685944,947.713013,,,,,,obstacle,unknown,,-9728.251953,-996.367737,1315.091431,0.770352,-0.530942,-0.261269,0.237481
14399,14319,precomputed_fallback,-9887.162509164224,-988.0675270338116,947.713013,,,,,,obstacle,unknown,,-9728.994141,-995.600769,1308.617065,0.76837,-0.532763,-0.260344,0.240815
14400,14319,precomputed_fallback,-9893.185791633536,-994.7259435721492,947.713013,,,,,,obstacle,unknown,,-9729.731445,-994.557434,1302.324585,0.766586,-0.533968,-0.260792,0.243337
14401,14319,precomputed_fallback,-9923.930559075798,-1003.6607949329676,947.713013,,,,,,obstacle,unknown,,-9730.332031,-993.482727,1296.122559,0.764916,-0.535501,-0.261105,0.244882
14402,14319,precomputed_fallback,-9940.46975105279,-1010.8802469201972,947.713013,,,,,,obstacle,unknown,,-9730.842773,-992.208069,1289.549683,0.763116,-0.537585,-0.260504,0.246564
14403,14320,precomputed_fallback,-9919.954094892812,-1003.4974038661712,947.713013,,,,,,obstacle,unknown,,-9731.262695,-990.568909,1282.857178,0.761471,-0.539081,-0.260752,0.248116
